from,to,capacity,length,fft,alpha,beta
8532,8531,2800,0.047,0.000810345,0.5,2.21
8533,4485,1150,0.186,0.003509434,1.6,2.25
8533,8530,1350,0.22,0.004150943,1.25,1.25
8533,8536,1350,0.323,0.00609434,1.25,1.25
8534,4578,3600,0.271,0.004672414,1,2.37
8534,8535,1150,0.42,0.007924528,1.6,2.25
8534,8661,3600,0.241,0.004155172,1,2.37
8535,4541,1150,0.101,0.00190566,1.6,2.25
8535,4545,1150,0.392,0.007396226,1.6,2.25
8535,8534,1150,0.42,0.007924528,1.6,2.25
8536,4549,1150,0.577,0.010886792,1.6,2.25
8536,8522,1350,0.173,0.003264151,1.25,1.25
8536,8533,1350,0.323,0.00609434,1.25,1.25
8537,8385,1550,0.133,0.002509434,0.75,1.91
8537,8526,1550,0.072,0.001358491,0.75,1.91
8537,8538,1150,0.445,0.008396226,1.6,2.25
8538,4544,1150,0.387,0.007301887,1.6,2.25
8538,8537,1150,0.445,0.008396226,1.6,2.25
8538,8539,1150,0.092,0.001735849,1.6,2.25
8539,4524,1350,0.108,0.002037736,1.25,1.25
8539,8387,1350,0.462,0.008716981,1.25,1.25
8539,8538,1150,0.092,0.001735849,1.6,2.25
8540,4729,1350,0.33,0.0066,1.1,2.23
8540,4740,1350,0.24,0.0048,1.1,2.23
8540,8057,1150,0.514,0.009698113,1.6,2.25
8541,4791,1350,0.258,0.004867925,1.25,1.25
8541,8674,1900,0.015,0.000306122,0.15,4
8542,4812,3600,0.011,0.000189655,1,2.37
8542,8679,1500,0.042,0.000792453,0.35,2.24
8543,215,999999,0.351,0.003545455,1,3
8543,4957,2800,0.874,0.015068966,0.5,2.21
8543,7844,2800,1.017,0.017534483,0.5,2.21
8544,4957,1350,1.039,0.019603774,1.25,1.25
8544,8548,2100,0.031,0.000632653,1.58,2.65
8545,8550,2100,0.029,0.000591837,1.58,2.65
8545,8555,1150,0.143,0.002698113,1.6,2.25
8546,5045,1150,0.31,0.005849057,1.6,2.25
8546,7327,1150,0.38,0.007169811,1.6,2.25
8547,8544,2100,0.036,0.000734694,1.58,2.65
8547,8548,1900,0.015,0.000306122,0.15,4
8548,8549,1900,0.004,8.16E-05,0.15,4
8549,8545,2100,0.034,0.000693878,1.58,2.65
8549,8550,1900,0.017,0.000346939,0.15,4
8550,8551,1900,0.018,0.000367347,0.15,4
8551,5045,2100,0.031,0.000632653,1.58,2.65
8551,8552,1900,0.011,0.00022449,0.15,4
8552,8547,1900,0.01,0.000204082,0.15,4
8553,216,999999,0.594,0.006,1,3
8553,8559,1150,0.054,0.001018868,1.6,2.25
8553,8563,1150,0.909,0.017150943,1.6,2.25
8554,8555,1150,0.937,0.017679245,1.6,2.25
8554,8561,1150,0.037,0.000698113,1.6,2.25
8555,5020,1150,1.361,0.025679245,1.6,2.25
8555,8545,1150,0.143,0.002698113,1.6,2.25
8555,8554,1150,0.937,0.017679245,1.6,2.25
8556,5020,1150,0.188,0.00354717,1.6,2.25
8556,8557,1150,0.026,0.000490566,1.6,2.25
8557,8558,1900,0.014,0.000285714,0.15,4
8558,8553,1150,0.053,0.001,1.6,2.25
8558,8559,1900,0.016,0.000326531,0.15,4
8559,8560,1900,0.012,0.000244898,0.15,4
8560,8554,1150,0.036,0.000679245,1.6,2.25
8560,8561,1900,0.016,0.000326531,0.15,4
8561,8562,1900,0.005,0.000102041,0.15,4
8562,8556,1150,0.028,0.000528302,1.6,2.25
8562,8557,1900,0.013,0.000265306,0.15,4
8563,8553,1150,0.909,0.017150943,1.6,2.25
8563,8571,1150,0.033,0.000622642,1.6,2.25
8564,4973,1150,0.275,0.005188679,1.6,2.25
8564,8573,1150,0.03,0.000566038,1.6,2.25
8565,4994,1150,0.16,0.003018868,1.6,2.25
8565,8569,1150,0.032,0.000603774,1.6,2.25
8566,8567,1150,0.212,0.004,1.6,2.25
8566,8578,2100,0.026,0.000530612,1.58,2.65
8567,8566,1150,0.212,0.004,1.6,2.25
8567,8575,1150,0.04,0.000754717,1.6,2.25
8568,8565,1150,0.029,0.00054717,1.6,2.25
8568,8569,1900,0.019,0.000387755,0.15,4
8569,8570,1900,0.005,0.000102041,0.15,4
8570,8563,1150,0.036,0.000679245,1.6,2.25
8570,8571,1900,0.016,0.000326531,0.15,4
8571,8572,1900,0.011,0.00022449,0.15,4
8572,8564,1150,0.036,0.000679245,1.6,2.25
8572,8573,1900,0.015,0.000306122,0.15,4
8573,8574,1900,0.008,0.000163265,0.15,4
8574,8567,1150,0.036,0.000679245,1.6,2.25
8574,8575,1900,0.018,0.000367347,0.15,4
8575,8568,1900,0.007,0.000142857,0.15,4
8576,4973,1350,0.302,0.00604,1.1,2.23
8576,8580,2400,0.027,0.00055102,1.2,2.65
8577,4954,1350,0.438,0.00876,1.1,2.23
8577,8582,2400,0.031,0.000632653,1.2,2.65
8578,8579,2400,0.008,0.000163265,0.15,4
8579,8576,2400,0.028,0.000571429,1.2,2.65
8579,8580,2400,0.011,0.00022449,0.15,4
8580,8581,2400,0.025,0.000510204,0.15,4
8581,8577,2400,0.033,0.000673469,1.2,2.65
8581,8582,2400,0.016,0.000326531,0.15,4
8582,8583,2400,0.021,0.000428571,0.15,4
8583,8566,2100,0.031,0.000632653,1.58,2.65
8583,8578,2400,0.019,0.000387755,0.15,4
8584,4995,850,0.124,0.002638298,1.47,2.23
8585,4827,1800,0.369,0.006962264,1,2.36
8585,4828,1800,0.059,0.001113208,1,2.36
8585,8586,1150,0.08,0.001509434,1.6,2.25
8586,4787,850,0.602,0.012808511,1.47,2.23
8586,4828,850,0.114,0.002425532,1.47,2.23
8587,4828,1800,0.065,0.001226415,1,2.36
8587,8589,2900,0.04,0.000816327,0.8,2.22
8588,4832,2900,0.341,0.006959184,0.8,2.22
8588,8591,3300,0.034,0.000723404,0.15,4
8589,8588,3300,0.009,0.000191489,0.15,4
8590,8587,2900,0.042,0.000857143,0.8,2.22
8590,8589,3300,0.021,0.000446809,0.15,4
8591,8590,3300,0.015,0.000319149,0.15,4
8591,8600,3100,0.022,0.00044898,1,2.31
8592,4827,850,0.43,0.009148936,1.47,2.23
8592,4870,850,0.31,0.006595745,1.47,2.23
8592,8595,1150,0.113,0.002132075,1.6,2.25
8593,8594,3100,0.085,0.001734694,1,2.31
8593,8595,3100,0.09,0.001836735,1,2.31
8594,8600,3100,0.112,0.002285714,1,2.31
8595,8592,1150,0.113,0.002132075,1.6,2.25
8595,8594,3100,0.071,0.00144898,1,2.31
8596,4867,1150,0.091,0.001716981,1.6,2.25
8596,8597,3100,0.065,0.001326531,1,2.31
8597,8598,3300,0.036,0.000765957,1.25,2.32
8598,213,999999,0.533,0.005383838,1,3
8598,8593,3300,0.064,0.001361702,1.25,2.32
8598,8599,1150,0.217,0.00409434,1.6,2.25
8599,8598,1150,0.217,0.00409434,1.6,2.25
8599,8664,1150,0.101,0.00190566,1.6,2.25
8600,8591,3100,0.022,0.00044898,1,2.31
8601,8602,1150,0.151,0.002849057,1.6,2.25
8601,8603,1150,0.025,0.000471698,1.6,2.25
8602,8601,1150,0.151,0.002849057,1.6,2.25
8603,8601,1150,0.025,0.000471698,1.6,2.25
8603,8604,1150,0.022,0.000415094,1.6,2.25
8604,4842,2700,0.044,0.000897959,0.5,2.24
8605,4832,850,0.259,0.005510638,1.47,2.23
8605,8607,1900,0.011,0.00022449,0.15,4
8606,4844,1150,0.989,0.018660377,1.6,2.25
8606,8605,1900,0.011,0.00022449,0.15,4
8607,4787,850,0.916,0.019489362,1.47,2.23
8607,4814,1900,0.014,0.000285714,0.15,4
8608,4814,1150,0.199,0.003754717,1.6,2.25
8609,4845,1500,0.099,0.001867925,0.35,2.24
8609,8611,1500,0.02,0.000377358,0.35,2.24
8610,4858,1150,0.117,0.002207547,1.6,2.25
8610,8615,1500,0.025,0.000471698,0.35,2.24
8611,8612,2900,0.01,0.000204082,0.15,4
8612,4850,1500,0.011,0.000207547,0.35,2.24
8612,8613,2900,0.011,0.00022449,0.15,4
8613,8614,2900,0.005,0.000102041,0.15,4
8614,8610,1500,0.027,0.000509434,0.35,2.24
8614,8615,2900,0.007,0.000142857,0.15,4
8615,8616,2900,0.005,0.000102041,0.15,4
8616,8609,1500,0.022,0.000415094,0.35,2.24
8616,8611,2900,0.011,0.00022449,0.15,4
8617,4807,1500,0.693,0.013075472,0.35,2.24
8617,4844,1500,0.266,0.005018868,0.35,2.24
8617,8618,1150,0.426,0.008037736,1.6,2.25
8617,14477,1150,1.212130527,0.024242611,1.6,2.25
8618,203,999999,1.147,0.011585859,1,3
8618,8617,1150,0.426,0.008037736,1.6,2.25
8618,8620,1150,0.863,0.016283019,1.6,2.25
8618,8625,1150,0.193,0.003641509,1.6,2.25
8619,203,999999,0.222798926,0.002250494,1,3
8619,4929,1400,0.201,0.004276596,0.5,1.03
8619,4935,1400,0.756,0.016085106,0.5,1.03
8619,8620,1150,0.948,0.017886792,1.6,2.25
8620,8618,1150,0.863,0.016283019,1.6,2.25
8620,8619,1150,0.948,0.017886792,1.6,2.25
8620,8626,1150,0.117,0.002207547,1.6,2.25
8621,8624,1150,0.261,0.004924528,1.6,2.25
8621,8625,1150,0.501,0.00945283,1.6,2.25
8621,8626,1150,0.394,0.007433962,1.6,2.25
8622,4869,850,0.095,0.002021277,1.47,2.23
8622,8623,2100,0.031,0.000632653,1.58,2.65
8623,4877,2100,0.043,0.000877551,1.58,2.65
8623,12504,850,0.601,0.012787234,1.47,2.23
8624,8621,1150,0.261,0.004924528,1.6,2.25
8624,8625,1150,0.452,0.008528302,1.6,2.25
8624,8626,1150,0.454,0.008566038,1.6,2.25
8625,8618,1150,0.193,0.003641509,1.6,2.25
8625,8621,1150,0.501,0.00945283,1.6,2.25
8625,8624,1150,0.452,0.008528302,1.6,2.25
8626,8620,1150,0.117,0.002207547,1.6,2.25
8626,8621,1150,0.394,0.007433962,1.6,2.25
8626,8624,1150,0.454,0.008566038,1.6,2.25
8627,4780,1500,0.431,0.008132075,0.35,2.24
8627,8635,1500,0.017,0.000320755,0.35,2.24
8628,4744,1550,0.716,0.013509434,0.75,1.91
8628,8633,1350,0.022,0.00044,1.1,2.23
8629,4882,1100,1.078,0.022458333,1,2.04
8629,8639,1350,0.018,0.00036,1.1,2.23
8630,4796,1150,0.397,0.007490566,1.6,2.25
8630,8637,1150,0.01,0.000188679,1.6,2.25
8631,8632,2900,0.021,0.000428571,0.15,4
8632,8628,1350,0.022,0.00044,1.1,2.23
8632,8633,2900,0.01,0.000204082,0.15,4
8633,8634,2900,0.003,6.12E-05,0.15,4
8634,8627,1500,0.015,0.000283019,0.35,2.24
8634,8635,2900,0.007,0.000142857,0.15,4
8635,8636,2900,0.007,0.000142857,0.15,4
8636,8630,1150,0.008,0.000150943,1.6,2.25
8636,8637,2900,0.006,0.000122449,0.15,4
8637,8638,2900,0.007,0.000142857,0.15,4
8638,8629,1350,0.019,0.00038,1.1,2.23
8638,8639,2900,0.015,0.000306122,0.15,4
8639,8640,2900,0.005,0.000102041,0.15,4
8640,4802,1500,0.035,0.000660377,0.35,2.24
8640,8631,2900,0.011,0.00022449,0.15,4
8641,4750,1150,0.225,0.004245283,1.6,2.25
8641,4780,1150,0.59,0.011132075,1.6,2.25
8641,8642,1150,0.092,0.001735849,1.6,2.25
8642,4752,1500,0.762,0.014377358,0.35,2.24
8642,4780,1500,0.223,0.004207547,0.35,2.24
8642,4796,1150,0.338,0.006377358,1.6,2.25
8642,8641,1150,0.092,0.001735849,1.6,2.25
8643,8650,1500,0.023,0.000433962,0.35,2.24
8643,14476,1500,0.49615421,0.0093614,0.35,2.24
8644,4802,1500,0.897,0.016924528,0.35,2.24
8644,8646,1500,0.017,0.000320755,0.35,2.24
8645,8644,1500,0.018,0.000339623,0.35,2.24
8645,8646,2900,0.008,0.000163265,0.15,4
8646,8647,2900,0.014,0.000285714,0.15,4
8647,4807,1500,0.039,0.000735849,0.35,2.24
8647,8648,2900,0.014,0.000285714,0.15,4
8648,8649,2900,0.008,0.000163265,0.15,4
8649,8643,1500,0.029,0.00054717,0.35,2.24
8649,8650,2900,0.017,0.000346939,0.15,4
8650,8645,2900,0.002,4.08E-05,0.15,4
8651,202,999999,0.208,0.00210101,1,3
8651,4700,1500,0.665,0.01254717,0.35,2.24
8651,4734,1150,0.494,0.009320755,1.6,2.25
8651,4744,1500,0.719,0.013566038,0.35,2.24
8652,197,999999,0.62,0.006262626,1,3
8652,4706,1150,0.72,0.013584906,1.6,2.25
8652,4738,1350,0.406,0.00812,1.1,2.23
8652,4771,1350,1.185,0.0237,1.1,2.23
8652,4836,1150,1.36,0.0272,1.6,2.25
8653,126,999999,0.451,0.004555556,1,3
8653,4767,850,0.33,0.007021277,1.47,2.23
8653,7861,850,0.671,0.014276596,1.47,2.23
8653,8671,1150,1.133,0.021377358,1.6,2.25
8654,4584,1500,0.922,0.017396226,0.35,2.24
8654,4644,1500,0.228,0.004301887,0.35,2.24
8654,8655,1150,0.381,0.007188679,1.6,2.25
8655,199,999999,0.22,0.002222222,1,3
8655,8654,1150,0.381,0.007188679,1.6,2.25
8656,4541,1150,0.272,0.005132075,1.6,2.25
8656,4562,1150,0.035,0.000660377,1.6,2.25
8656,4564,1150,0.044,0.000830189,1.6,2.25
8657,8436,1150,0.161,0.003037736,1.6,2.25
8658,8436,1150,0.161,0.003037736,1.6,2.25
8659,4820,1150,0.38,0.007169811,1.6,2.25
8660,194,999999,0.111,0.001121212,1,3
8660,8661,1150,0.471,0.008886792,1.6,2.25
8661,4667,3600,0.645,0.01112069,1,2.37
8661,8534,3600,0.241,0.004155172,1,2.37
8661,8660,1150,0.471,0.008886792,1.6,2.25
8662,5019,1150,0.024,0.00045283,1.6,2.25
8662,8663,1150,0.397,0.007490566,1.6,2.25
8663,4999,1150,0.65,0.012264151,1.6,2.25
8663,5051,1150,0.167,0.003150943,1.6,2.25
8663,8662,1150,0.397,0.007490566,1.6,2.25
8664,4842,1150,0.062,0.001169811,1.6,2.25
8664,8599,1150,0.101,0.00190566,1.6,2.25
8664,8665,1150,0.04,0.000754717,1.6,2.25
8665,4859,2900,0.186,0.003795918,0.8,2.22
8666,7941,2100,0.394,0.008040816,1.58,2.65
8666,8374,2100,0.233,0.004755102,1.58,2.65
8667,4365,1150,0.437,0.008245283,1.6,2.25
8667,8374,1150,0.345,0.006509434,1.6,2.25
8668,4365,3600,0.195,0.003362069,1,2.37
8668,4420,3600,0.195,0.003362069,1,2.37
8669,138,999999,0.424217932,0.00428503,1,3
8669,8075,2100,0.245,0.005,1.58,2.65
8669,8378,1350,0.417,0.007867925,1.25,1.25
8670,7857,1150,0.215,0.004056604,1.6,2.25
8670,8672,1900,0.014,0.000285714,0.15,4
8671,4770,1150,0.106,0.002,1.6,2.25
8671,8653,1150,1.133,0.021377358,1.6,2.25
8671,8672,1150,0.319,0.006018868,1.6,2.25
8671,8675,1150,0.286,0.005396226,1.6,2.25
8672,8541,1900,0.018,0.000367347,0.15,4
8672,8671,1150,0.319,0.006018868,1.6,2.25
8673,8674,1150,0.54,0.010188679,1.6,2.25
8673,8679,2900,0.031,0.000632653,0.15,4
8674,135,999999,0.279,0.002818182,1,3
8674,8670,1900,0.014,0.000285714,0.15,4
8674,8673,1150,0.54,0.010188679,1.6,2.25
8675,4770,1800,0.045,0.000849057,1,2.36
8675,8515,1800,0.181,0.003415094,1,2.36
8675,8671,1150,0.286,0.005396226,1.6,2.25
8676,4771,1500,0.529,0.009981132,0.35,2.24
8676,4812,3600,0.011,0.000189655,1,2.37
8677,4803,1800,0.041,0.000773585,1,2.36
8677,4812,3600,0.011,0.000189655,1,2.37
8678,4812,3600,0.011,0.000189655,1,2.37
8678,4826,1500,0.257,0.004849057,0.35,2.24
8679,7858,2900,0.042,0.000857143,0.15,4
8679,8542,1500,0.042,0.000792453,0.35,2.24
8680,4649,850,0.137,0.002914894,1.6,2.25
8681,122,999999,0.426,0.00430303,1,3
8681,4697,1150,0.057,0.001075472,1.6,2.25
8681,7802,1150,0.908,0.017132075,1.6,2.25
8682,4829,1350,0.167,0.003150943,1.25,1.25
8682,8236,1350,0.059,0.001113208,1.25,1.25
8682,8683,1150,0.036,0.000679245,1.6,2.25
8683,4851,1150,0.161,0.003037736,1.6,2.25
8683,8236,1150,0.063,0.001188679,1.6,2.25
8683,8682,1150,0.036,0.000679245,1.6,2.25
8684,3869,1150,0.175,0.003301887,1.6,2.25
8684,8259,1150,0.273,0.005150943,1.6,2.25
8684,8685,1150,0.23,0.004339623,1.6,2.25
8685,8259,1150,0.129,0.002433962,1.6,2.25
8685,8684,1150,0.23,0.004339623,1.6,2.25
8686,47,999999,0.50199714,0.005070678,1,3
8686,3834,1150,0.811,0.015301887,1.6,2.25
8686,8022,1150,0.159,0.003,1.6,2.25
8686,8262,1150,0.754,0.014226415,1.6,2.25
8687,4632,1150,0.525,0.00990566,1.6,2.25
8687,4662,850,0.429,0.00912766,1.47,2.23
8687,14241,850,0.307,0.006531915,1.47,2.23
8688,5653,3600,0.419,0.00838,1,2.37
8688,8699,3600,0.102,0.001758621,1,2.37
8689,5682,1550,0.356,0.006716981,0.75,1.91
8689,8693,1550,0.027,0.000509434,0.75,1.91
8690,5717,3600,0.355,0.004797297,0.5,1.69
8690,8695,3600,0.079,0.001067568,0.5,1.69
8691,5686,1350,0.376,0.00752,1.1,2.23
8691,8697,1350,0.029,0.00058,1.1,2.23
8692,8689,1550,0.02,0.000377358,0.75,1.91
8692,8693,3600,0.024,0.000413793,0.15,4
8693,8694,3600,0.042,0.000724138,0.15,4
8694,8690,3600,0.083,0.001121622,0.5,1.69
8694,8695,3600,0.027,0.000465517,0.15,4
8695,8696,3600,0.021,0.000362069,0.15,4
8696,8691,1350,0.028,0.00056,1.1,2.23
8696,8697,3600,0.026,0.000448276,0.15,4
8697,8698,3600,0.046,0.000793103,0.15,4
8698,8688,3600,0.102,0.001758621,1,2.37
8698,8699,3600,0.023,0.000396552,0.15,4
8699,8692,3600,0.019,0.000327586,0.15,4
8700,5687,1550,0.037,0.000698113,0.75,1.91
8700,5688,1550,0.042,0.000792453,0.75,1.91
8700,8702,1550,0.05,0.000943396,0.75,1.91
8701,5684,1550,0.089,0.001679245,0.75,1.91
8701,5688,1550,0.049,0.000924528,0.75,1.91
8702,5688,1150,0.054,0.001018868,1.6,2.25
8702,8701,1150,0.095,0.001792453,1.6,2.25
8702,8847,850,0.276,0.005207547,1.6,2.25
8703,5678,1800,0.07,0.001320755,0.35,2.24
8703,5680,1500,0.171,0.003226415,0.35,2.24
8703,8704,1500,0.25,0.004716981,0.35,2.24
8704,5678,1550,0.184,0.003471698,0.75,1.91
8704,5687,1550,0.326,0.006150943,0.75,1.91
8705,8707,3600,0.229,0.003948276,1,2.37
8705,8712,3600,0.031,0.000534483,1,2.37
8705,8866,5600,0.121,0.002086207,0.15,4
8706,5697,2800,0.078,0.001344828,0.5,2.21
8706,8714,2800,0.062,0.001068966,0.5,2.21
8707,8705,3600,0.229,0.003948276,1,2.37
8707,8716,3600,0.031,0.000534483,1,2.37
8707,8762,3600,0.231,0.003982759,1,2.37
8708,8709,4500,0.067,0.001155172,0.15,4
8709,8718,1150,0.116,0.002188679,1.6,2.25
8709,8719,4500,0.045,0.000775862,0.15,4
8710,232,999999,1.058,0.010686869,1,3
8710,5681,3600,0.259,0.004465517,1,2.37
8710,8720,3600,0.025,0.000431034,1,2.37
8711,8705,3600,0.031,0.000534483,1,2.37
8711,8712,3600,0.081,0.001396552,0.15,4
8712,8713,4500,0.05,0.000862069,0.15,4
8713,8706,2800,0.061,0.001051724,0.5,2.21
8713,8714,3600,0.049,0.000844828,0.15,4
8714,8715,4500,0.045,0.000775862,0.15,4
8715,8707,3600,0.035,0.000603448,1,2.37
8715,8716,3600,0.033,0.000568966,0.15,4
8716,8708,4500,0.019,0.000327586,0.15,4
8717,5705,1150,0.247,0.004660377,1.6,2.25
8717,8708,1150,0.194,0.003660377,1.6,2.25
8717,8718,1150,0.157,0.002962264,1.6,2.25
8718,5696,1150,0.058,0.00109434,1.6,2.25
8718,8717,1150,0.157,0.002962264,1.6,2.25
8719,8710,3600,0.026,0.000448276,1,2.37
8719,8720,3600,0.031,0.000534483,0.15,4
8720,8711,4500,0.033,0.000568966,0.15,4
8721,5745,1150,0.168,0.003169811,1.6,2.25
8721,5774,850,0.552,0.011744681,1.47,2.23
8721,8857,850,0.344,0.007319149,1.47,2.23
8722,5700,1150,0.029,0.00054717,1.6,2.25
8722,5704,1150,0.084,0.001584906,1.6,2.25
8722,9159,1150,0.862,0.016264151,1.6,2.25
8723,5731,1150,0.803,0.015150943,1.6,2.25
8723,5774,850,0.175,0.003723404,1.47,2.23
8723,5780,850,0.041,0.00087234,1.47,2.23
8724,5737,3600,0.836,0.011297297,0.5,1.69
8724,5893,3600,1.753,0.023689189,0.5,1.69
8724,8730,3600,0.258,0.003486486,0.5,1.69
8725,8727,4800,0.845,0.009388889,0.19,1.83
8725,8737,3600,0.33,0.004459459,0.5,1.69
8725,8739,4800,0.714,0.007933333,0.19,1.83
8726,8735,850,0.053,0.00112766,1.47,2.23
8726,9162,850,0.024,0.000510638,1.47,2.23
8727,8725,4800,0.845,0.009388889,0.19,1.83
8727,8732,3600,0.238,0.003216216,0.5,1.69
8727,12899,4800,2.231,0.024788889,0.19,1.83
8728,5750,3600,0.149,0.002013514,0.5,1.69
8728,8733,3600,0.066,0.001137931,0.15,4
8729,8724,3600,0.249,0.003364865,0.5,1.69
8729,8730,3600,0.12,0.002068966,0.15,4
8730,8731,4500,0.187,0.003224138,0.15,4
8731,8727,3600,0.285,0.003851351,0.5,1.69
8731,8732,3600,0.126,0.002172414,0.15,4
8732,8728,4500,0.069,0.001189655,0.15,4
8733,8734,4500,0.058,0.001,0.15,4
8734,8726,850,0.062,0.001319149,1.47,2.23
8734,8735,3600,0.08,0.00137931,0.15,4
8735,8736,4500,0.051,0.00087931,0.15,4
8736,8725,3600,0.327,0.004418919,0.5,1.69
8736,8737,3600,0.12,0.002068966,0.15,4
8737,8729,4500,0.038,0.000655172,0.15,4
8738,5826,3600,0.179,0.003086207,1,2.37
8738,8741,3600,0.121,0.002086207,1,2.37
8739,8725,4800,0.714,0.007933333,0.19,1.83
8739,8749,4800,0.269,0.002988889,0.19,1.83
8740,8738,3600,0.124,0.002137931,1,2.37
8740,8741,3600,0.049,0.000844828,0.15,4
8741,8742,4500,0.044,0.000758621,0.15,4
8742,8743,3600,0.094,0.00162069,0.15,4
8742,8747,3600,0.241,0.003256757,0.5,1.69
8743,8744,4500,0.068,0.001172414,0.15,4
8744,5786,3600,0.192,0.003310345,1,2.37
8744,8745,3600,0.077,0.001327586,0.15,4
8745,8740,4500,0.164,0.002827586,0.15,4
8746,5786,2900,0.059,0.001204082,0.8,2.22
8746,8747,2900,0.523,0.010673469,0.8,2.22
8746,8778,2900,1.255,0.025612245,0.8,2.22
8747,13766,4800,0.026,0.000288889,0.19,1.83
8748,8743,3600,0.102,0.001378378,0.5,1.69
8748,8744,3600,0.162,0.002189189,0.5,1.69
8749,8748,4800,0.056,0.000622222,0.19,1.83
8750,5826,3600,0.176,0.003034483,1,2.37
8750,8755,3600,0.038,0.000655172,1,2.37
8751,8757,1100,0.036,0.00075,1,2.04
8751,13773,1100,0.132,0.00275,1,2.04
8752,5888,2500,0.766,0.012983051,1,2.03
8752,8759,2500,0.058,0.000983051,1,2.03
8753,5860,1350,0.511,0.01022,1.1,2.23
8753,8761,1350,0.026,0.00052,1.1,2.23
8754,8750,3600,0.051,0.00087931,1,2.37
8754,8755,4500,0.035,0.000603448,0.15,4
8755,13775,4500,0.004,6.90E-05,0.15,4
8756,8751,1100,0.036,0.00075,1,2.04
8756,8757,4500,0.031,0.000534483,0.15,4
8757,8758,4500,0.022,0.00037931,0.15,4
8758,8752,2500,0.053,0.000898305,1,2.03
8758,8759,4500,0.024,0.000413793,0.15,4
8759,8760,4500,0.013,0.000224138,0.15,4
8760,8753,1350,0.024,0.00048,1.1,2.23
8760,8761,4500,0.026,0.000448276,0.15,4
8761,8754,4500,0.036,0.00062069,0.15,4
8762,8707,3600,0.231,0.003982759,1,2.37
8762,8764,3600,0.149,0.002568966,1,2.37
8762,8768,3600,0.052,0.000896552,1,2.37
8763,5719,2800,0.029,0.0005,0.5,2.21
8763,8770,2800,0.038,0.000655172,0.5,2.21
8764,8762,3600,0.149,0.002568966,1,2.37
8764,8772,3600,0.032,0.000551724,1,2.37
8764,8776,3600,0.153,0.002637931,1,2.37
8765,5773,850,1.253,0.026659574,1.47,2.23
8765,8774,850,0.04,0.000851064,1.47,2.23
8766,5735,1150,0.986,0.018603774,1.6,2.25
8766,8775,1150,0.03,0.000566038,1.6,2.25
8767,8762,3600,0.047,0.000810345,1,2.37
8767,8768,4500,0.04,0.000689655,0.15,4
8768,8769,4500,0.042,0.000724138,0.15,4
8769,8763,2800,0.037,0.000637931,0.5,2.21
8769,8770,4500,0.031,0.000534483,0.15,4
8770,8771,4500,0.034,0.000586207,0.15,4
8771,8772,4500,0.039,0.000672414,0.15,4
8771,9364,3600,0.025,0.000431034,1,2.37
8772,8773,4500,0.04,0.000689655,0.15,4
8773,8765,850,0.039,0.000829787,1.47,2.23
8773,8774,4500,0.036,0.00062069,0.15,4
8774,8766,1150,0.031,0.000584906,1.6,2.25
8774,8775,4500,0.024,0.000413793,0.15,4
8775,8767,4500,0.022,0.00037931,0.15,4
8776,5762,3600,0.197,0.003396552,1,2.37
8776,8764,3600,0.153,0.002637931,1,2.37
8776,8777,3600,0.278,0.004793103,1,2.37
8777,5762,3600,0.088,0.001517241,1,2.37
8777,8776,3600,0.278,0.004793103,1,2.37
8777,8842,3600,0.032,0.000551724,1,2.37
8778,8746,2900,1.255,0.025612245,0.8,2.22
8778,8783,2900,0.041,0.000836735,0.8,2.22
8779,5762,3600,0.093,0.001603448,0.15,4
8779,8776,3600,0.206,0.003551724,1,2.37
8780,8782,1350,0.041,0.000773585,1.25,1.25
8780,8858,1350,0.381,0.007188679,1.25,1.25
8781,8780,1350,0.038,0.000716981,1.25,1.25
8781,8782,2900,0.041,0.000836735,0.8,2.22
8782,8778,2900,0.048,0.000979592,0.8,2.22
8782,8783,2900,0.05,0.001020408,0.8,2.22
8783,8779,2900,0.064,0.001306122,0.8,2.22
8784,280,999999,0.603,0.006090909,1,3
8784,5841,850,0.574,0.012212766,1.47,2.23
8784,5854,850,0.054,0.001148936,1.47,2.23
8784,5865,1150,0.711,0.013415094,1.6,2.25
8785,5819,1100,0.361,0.007520833,1,2.04
8785,5844,1500,0.378,0.007132075,0.35,2.24
8785,8787,1500,0.051,0.000962264,0.35,2.24
8786,5820,1100,0.36,0.0075,1,2.04
8786,8791,1100,0.038,0.000791667,1,2.04
8787,8785,1500,0.051,0.000962264,0.35,2.24
8787,8790,2900,0.027,0.00055102,0.8,2.22
8788,5795,3600,0.119,0.002051724,1,2.37
8788,8793,3650,0.051,0.00087931,0.75,2.42
8789,8787,2900,0.033,0.000673469,0.8,2.22
8789,8790,3600,0.042,0.000724138,0.15,4
8790,8786,1100,0.039,0.0008125,1,2.04
8790,8791,4500,0.04,0.000689655,0.15,4
8791,8792,4500,0.078,0.001344828,0.15,4
8792,8788,3600,0.044,0.000758621,1,2.37
8792,8793,3600,0.035,0.000603448,0.15,4
8793,8794,4500,0.01,0.000172414,0.15,4
8794,8795,3600,0.041,0.000706897,0.15,4
8794,8796,3600,0.034,0.000586207,1,2.37
8795,8789,4500,0.033,0.000568966,0.15,4
8796,8795,3600,0.038,0.000655172,1,2.37
8796,8978,3600,1.596,0.027517241,1,2.37
8797,5892,1350,0.335,0.0067,1.1,2.23
8797,8802,1350,0.082,0.00164,1.1,2.23
8798,5893,4800,0.161,0.001788889,0.19,1.83
