from,to,capacity,length,fft,alpha,beta
441,440,1,1.000000047,0.016666667,5.51E-17,4.9432
441,442,1,1.09259264,0.018209877,5.51E-17,4.9432
442,388,1,1.12173918,0.018695653,2.33E-15,4.4683
442,441,1,1.09259264,0.018209877,5.51E-17,4.9432
442,443,1,0.333333339,0.005555556,5.51E-17,4.9432
442,444,1,0.573913077,0.009565218,2.33E-15,4.4683
443,52,1,0.920000013,0.015333334,0,0
443,385,1,0.648148148,0.010802469,5.51E-17,4.9432
443,442,1,0.333333339,0.005555556,5.51E-17,4.9432
444,52,1,1.4,0.023333333,0,0
444,442,1,0.573913077,0.009565218,2.33E-15,4.4683
444,445,1,0.626086981,0.010434783,2.33E-15,4.4683
445,444,1,0.626086981,0.010434783,2.33E-15,4.4683
445,446,1,0.886956588,0.01478261,1.15E-11,3.5038
445,455,1,0.495652199,0.00826087,2.33E-15,4.4683
445,1034,1,0.860869615,0.014347827,1.30E-10,3.5038
446,52,1,1.360000102,0.022666668,0,0
446,445,1,0.886956588,0.01478261,1.30E-10,3.5038
446,447,1,0.939130451,0.015652174,1.15E-11,3.5038
447,49,1,0.440000025,0.007333334,0,0
447,369,1,0.730434832,0.012173914,1.15E-11,3.5038
447,446,1,0.939130451,0.015652174,1.30E-10,3.5038
448,365,1,1.095652207,0.01826087,1.15E-11,3.5038
448,449,1,1.069565234,0.017826087,1.30E-10,3.5038
448,455,1,0.991304398,0.01652174,1.30E-10,3.5038
449,448,1,1.069565234,0.017826087,1.30E-10,3.5038
449,450,1,0.01,0.000166667,0,0
449,451,1,0.01,0.000166667,0,0
450,449,1,0.01,0.000166667,0,0
450,451,1,0.01,0.000166667,0,0
450,628,1,1.104000015,0.0184,2.44E-19,5.1644
451,449,1,0.01,0.000166667,0,0
451,450,1,0.01,0.000166667,0,0
451,452,1,0.704347859,0.011739131,2.33E-15,4.4683
452,451,1,0.704347859,0.011739131,2.33E-15,4.4683
452,453,1,0.365217416,0.006086957,2.33E-15,4.4683
452,454,1,0.469565226,0.007826087,2.33E-15,4.4683
453,66,1,0.920000013,0.015333334,0,0
453,452,1,0.365217416,0.006086957,2.33E-15,4.4683
453,456,1,1.930434849,0.032173914,5.16E-14,4.4683
454,66,1,0.760000038,0.012666667,0,0
454,452,1,0.469565226,0.007826087,2.33E-15,4.4683
454,455,1,0.443478294,0.007391305,2.33E-15,4.4683
455,445,1,0.495652199,0.00826087,2.33E-15,4.4683
455,448,1,0.991304398,0.01652174,1.15E-11,3.5038
455,454,1,0.443478294,0.007391305,2.33E-15,4.4683
456,69,1,0.840000025,0.014,0,0
456,453,1,1.930434849,0.032173914,2.33E-15,4.4683
456,457,1,1.22608699,0.020434783,5.16E-14,4.4683
457,73,1,1.2,0.02,0,0
457,456,1,1.22608699,0.020434783,2.33E-15,4.4683
457,458,1,0.782608696,0.013043478,2.33E-15,4.4683
458,457,1,0.782608696,0.013043478,2.33E-15,4.4683
458,459,1,0.01,0.000166667,0,0
458,460,1,0.01,0.000166667,0,0
459,458,1,0.01,0.000166667,0,0
459,460,1,0.01,0.000166667,0,0
459,768,1,0.662889562,0.011048159,2.89E-21,5.5226
460,458,1,0.01,0.000166667,0,0
460,459,1,0.01,0.000166667,0,0
460,461,1,0.703703739,0.011728396,2.36E-18,5.1409
461,460,1,0.703703739,0.011728396,2.36E-18,5.1409
461,462,1,0.314814838,0.005246914,2.36E-18,5.1409
461,482,1,1.539130501,0.025652175,2.33E-15,4.4683
462,461,1,0.314814838,0.005246914,2.36E-18,5.1409
462,463,1,0.37037037,0.00617284,2.36E-18,5.1409
463,462,1,0.37037037,0.00617284,2.36E-18,5.1409
463,464,1,0.939130451,0.015652174,5.16E-14,4.4683
463,466,1,0.888888924,0.014814815,2.36E-18,5.1409
463,482,1,1.200000017,0.02,2.33E-15,4.4683
464,73,1,1.880000051,0.031333334,0,0
464,463,1,0.939130451,0.015652174,5.16E-14,4.4683
464,465,1,1.382608745,0.023043479,5.16E-14,4.4683
465,68,1,0.480000019,0.008,0,0
465,464,1,1.382608745,0.023043479,5.16E-14,4.4683
465,1034,1,2.269565251,0.037826088,5.16E-14,4.4683
466,463,1,0.888888924,0.014814815,2.36E-18,5.1409
466,467,1,0.666666678,0.011111111,2.28E-16,4.9432
466,470,1,0.444444462,0.007407408,2.36E-18,5.1409
466,500,1,1.407407478,0.023456791,5.51E-17,4.9432
467,71,1,1.000000064,0.016666668,0,0
467,466,1,0.666666678,0.011111111,2.28E-16,4.9432
467,468,1,0.888888924,0.014814815,2.28E-16,4.9432
468,70,1,0.6,0.01,0,0
468,440,1,0.796296332,0.013271606,5.51E-17,4.9432
468,467,1,0.888888924,0.014814815,2.28E-16,4.9432
469,139,1,2.000000127,0.033333335,0,0
469,427,1,9.608696094,0.160144935,5.58E-24,6.5856
469,481,1,6.283636475,0.104727275,2.30E-17,5.3443
469,510,1,6.478261164,0.107971019,5.58E-24,6.5856
470,72,1,0.440000025,0.007333334,0,0
470,466,1,0.444444462,0.007407408,2.36E-18,5.1409
470,471,1,0.444444462,0.007407408,2.36E-18,5.1409
471,470,1,0.444444462,0.007407408,2.36E-18,5.1409
471,472,1,0.592592616,0.009876544,1.69E-15,4.9432
471,474,1,0.407407431,0.006790124,2.36E-18,5.1409
472,71,1,1.960000102,0.032666668,0,0
472,471,1,0.592592616,0.009876544,1.69E-15,4.9432
472,473,1,1.240740764,0.020679013,1.69E-15,4.9432
473,70,1,0.840000025,0.014,0,0
473,439,1,0.592592616,0.009876544,1.69E-15,4.9432
473,472,1,1.240740764,0.020679013,1.69E-15,4.9432
474,437,1,1.869565254,0.031159421,5.36E-22,6.5856
474,471,1,0.407407431,0.006790124,2.36E-18,5.1409
474,475,1,0.637681196,0.01062802,7.49E-19,5.7894
474,502,1,2.180000051,0.036333334,5.22E-11,3.6544
475,474,1,0.637681196,0.01062802,7.49E-19,5.7894
475,476,1,0.01,0.000166667,0,0
476,475,1,0.01,0.000166667,0,0
476,477,1,0.826086975,0.013768116,7.49E-19,5.7894
477,61,1,1.120000076,0.018666668,0,0
477,476,1,0.826086975,0.013768116,7.49E-19,5.7894
477,478,1,1.449275454,0.024154591,7.49E-19,5.7894
478,477,1,1.449275454,0.024154591,7.49E-19,5.7894
478,479,1,0.01,0.000166667,0,0
478,480,1,0.01,0.000166667,0,0
479,433,1,1.637681233,0.027294687,7.49E-19,5.7894
479,478,1,0.01,0.000166667,0,0
479,480,1,0.01,0.000166667,0,0
480,478,1,0.01,0.000166667,0,0
480,479,1,0.01,0.000166667,0,0
480,481,1,0.888888924,0.014814815,1.69E-15,4.9432
481,60,1,0.760000038,0.012666667,0,0
481,469,1,6.283636475,0.104727275,2.30E-17,5.3443
481,480,1,0.888888924,0.014814815,1.69E-15,4.9432
482,461,1,1.539130501,0.025652175,2.33E-15,4.4683
482,463,1,1.200000017,0.02,2.33E-15,4.4683
482,483,1,0.600000008,0.01,2.33E-15,4.4683
483,74,1,1.080000051,0.018000001,0,0
483,482,1,0.600000008,0.01,2.33E-15,4.4683
483,484,1,0.777777801,0.012962963,5.51E-17,4.9432
484,483,1,0.777777801,0.012962963,5.51E-17,4.9432
484,485,1,2.462963057,0.041049384,5.51E-17,4.9432
484,499,1,1.617391338,0.026956522,1.30E-10,3.5038
485,76,1,2.720000203,0.045333337,0,0
485,484,1,2.462963057,0.041049384,5.51E-17,4.9432
485,486,1,0.782608696,0.013043478,5.16E-14,4.4683
486,485,1,0.782608696,0.013043478,2.33E-15,4.4683
486,487,1,0.01,0.000166667,0,0
487,486,1,0.01,0.000166667,0,0
487,495,1,1.83333338,0.030555556,1.69E-15,4.9432
488,140,1,2.000000127,0.033333335,0,0
488,489,1,0.01,0.000166667,0,0
488,490,1,0.01,0.000166667,0,0
488,491,1,0.01,0.000166667,0,0
489,488,1,0.01,0.000166667,0,0
489,490,1,0.01,0.000166667,0,0
489,491,1,0.01,0.000166667,0,0
489,835,1,1.681159568,0.028019326,5.58E-24,6.5856
490,488,1,0.01,0.000166667,0,0
490,489,1,0.01,0.000166667,0,0
490,491,1,0.01,0.000166667,0,0
490,492,1,0.851851864,0.014197531,5.51E-17,4.9432
491,488,1,0.01,0.000166667,0,0
491,489,1,0.01,0.000166667,0,0
491,490,1,0.01,0.000166667,0,0
491,508,1,1.666666667,0.027777778,5.58E-24,6.5856
492,79,1,1.880000051,0.031333334,0,0
492,490,1,0.851851864,0.014197531,5.51E-17,4.9432
492,493,1,1.203703704,0.020061728,5.51E-17,4.9432
493,77,1,1.440000025,0.024,0,0
493,492,1,1.203703704,0.020061728,5.51E-17,4.9432
493,494,1,0.296296308,0.004938272,5.51E-17,4.9432
494,493,1,0.296296308,0.004938272,1.69E-15,4.9432
494,495,1,1.629629724,0.027160495,7.42E-18,4.9432
494,507,1,1.22608699,0.020434783,1.30E-10,3.5038
495,487,1,1.83333338,0.030555556,5.51E-17,4.9432
495,494,1,1.629629724,0.027160495,1.69E-15,4.9432
495,496,1,0.944444456,0.015740741,5.51E-17,4.9432
496,495,1,0.944444456,0.015740741,5.51E-17,4.9432
496,497,1,0.01,0.000166667,0,0
497,496,1,0.01,0.000166667,0,0
497,498,1,0.481481493,0.008024692,5.51E-17,4.9432
498,76,1,1.720000076,0.028666668,0,0
498,497,1,0.481481493,0.008024692,5.51E-17,4.9432
498,499,1,2.574074121,0.042901235,5.51E-17,4.9432
499,484,1,1.617391338,0.026956522,1.30E-10,3.5038
499,498,1,2.574074121,0.042901235,5.51E-17,4.9432
499,500,1,0.574074086,0.009567901,5.51E-17,4.9432
499,501,1,0.391304348,0.006521739,1.30E-10,3.5038
500,74,1,1.800000127,0.030000002,0,0
500,466,1,1.407407478,0.023456791,5.51E-17,4.9432
500,499,1,0.574074086,0.009567901,5.51E-17,4.9432
501,74,1,1.640000025,0.027333334,0,0
501,499,1,0.391304348,0.006521739,1.30E-10,3.5038
501,502,1,1.956521739,0.032608696,1.30E-10,3.5038
502,474,1,2.180000051,0.036333334,5.22E-11,3.6544
502,501,1,1.956521739,0.032608696,1.30E-10,3.5038
502,503,1,0.940000025,0.015666667,5.22E-11,3.6544
503,75,1,1.520000076,0.025333335,0,0
503,502,1,0.940000025,0.015666667,5.22E-11,3.6544
503,504,1,5.040000407,0.084000007,5.22E-11,3.6544
504,78,1,1.520000076,0.025333335,0,0
504,503,1,5.040000407,0.084000007,5.22E-11,3.6544
504,505,1,1.330434799,0.022173913,1.30E-10,3.5038
504,510,1,2.3,0.038333333,5.22E-11,3.6544
505,504,1,1.330434799,0.022173913,1.30E-10,3.5038
505,506,1,0.01,0.000166667,0,0
506,505,1,0.01,0.000166667,0,0
506,507,1,1.200000017,0.02,1.30E-10,3.5038
507,77,1,1.360000102,0.022666668,0,0
507,494,1,1.22608699,0.020434783,1.30E-10,3.5038
507,506,1,1.200000017,0.02,1.30E-10,3.5038
508,491,1,1.666666667,0.027777778,5.58E-24,6.5856
508,509,1,0.01,0.000166667,0,0
509,508,1,0.01,0.000166667,0,0
509,510,1,0.971014511,0.016183575,5.58E-24,6.5856
510,469,1,6.478261164,0.107971019,5.58E-24,6.5856
510,504,1,2.3,0.038333333,5.22E-11,3.6544
510,509,1,0.971014511,0.016183575,5.58E-24,6.5856
511,124,1,1.120000076,0.018666668,0,0
511,512,1,0.818181818,0.013636364,8.06E-17,4.9287
511,1031,1,0.327272727,0.005454545,8.06E-17,4.9287
512,511,1,0.818181818,0.013636364,8.06E-17,4.9287
512,513,1,0.01,0.000166667,0,0
512,514,1,0.01,0.000166667,0,0
512,515,1,0.01,0.000166667,0,0
513,512,1,0.01,0.000166667,0,0
513,514,1,0.01,0.000166667,0,0
513,515,1,0.01,0.000166667,0,0
513,660,1,2.579710219,0.04299517,5.58E-24,6.5856
514,181,1,0.797101449,0.013285024,5.58E-24,6.5856
514,512,1,0.01,0.000166667,0,0
514,513,1,0.01,0.000166667,0,0
514,515,1,0.01,0.000166667,0,0
515,512,1,0.01,0.000166667,0,0
515,513,1,0.01,0.000166667,0,0
515,514,1,0.01,0.000166667,0,0
515,516,1,1.884057971,0.031400966,1.86E-17,5.0906
516,122,1,0.760000038,0.012666667,0,0
516,515,1,1.884057971,0.031400966,1.86E-17,5.0906
516,517,1,0.855072501,0.014251208,1.86E-17,5.0906
517,516,1,0.855072501,0.014251208,1.86E-17,5.0906
517,518,1,0.01,0.000166667,0,0
518,517,1,0.01,0.000166667,0,0
518,519,1,0.362318864,0.006038648,1.86E-17,5.0906
519,121,1,0.760000038,0.012666667,0,0
519,518,1,0.362318864,0.006038648,1.86E-17,5.0906
519,520,1,0.629629677,0.010493828,5.51E-17,4.9432
520,119,1,0.920000013,0.015333334,0,0
520,519,1,0.629629677,0.010493828,5.51E-17,4.9432
520,521,1,0.518518554,0.008641976,5.51E-17,4.9432
521,520,1,0.518518554,0.008641976,5.51E-17,4.9432
521,522,1,0.648148148,0.010802469,5.51E-17,4.9432
521,537,1,0.834782642,0.013913044,2.33E-15,4.4683
522,117,1,0.8,0.013333333,0,0
522,521,1,0.648148148,0.010802469,5.51E-17,4.9432
522,523,1,1.518518542,0.025308642,7.42E-18,4.9432
523,522,1,1.518518542,0.025308642,5.51E-17,4.9432
523,524,1,0.592592616,0.009876544,7.42E-18,4.9432
523,539,1,0.756521805,0.012608697,5.16E-14,4.4683
524,112,1,0.720000013,0.012,0,0
524,523,1,0.592592616,0.009876544,7.42E-18,4.9432
524,525,1,0.500000024,0.008333334,7.42E-18,4.9432
525,524,1,0.500000024,0.008333334,7.42E-18,4.9432
525,526,1,0.296296308,0.004938272,1.79E-18,4.9432
525,542,1,0.860869615,0.014347827,1.30E-10,3.5038
526,525,1,0.296296308,0.004938272,7.42E-18,4.9432
526,527,1,0.01,0.000166667,0,0
526,528,1,0.01,0.000166667,0,0
526,529,1,0.01,0.000166667,0,0
527,163,1,1.956521739,0.032608696,1.30E-10,3.5038
527,526,1,0.01,0.000166667,0,0
527,528,1,0.01,0.000166667,0,0
527,529,1,0.01,0.000166667,0,0
528,527,1,0.01,0.000166667,0,0
528,529,1,0.01,0.000166667,0,0
528,544,1,0.886956588,0.01478261,2.33E-15,4.4683
529,526,1,0.01,0.000166667,0,0
529,527,1,0.01,0.000166667,0,0
529,530,1,0.296296308,0.004938272,1.79E-18,4.9432
530,529,1,0.296296308,0.004938272,7.42E-18,4.9432
530,531,1,0.500000024,0.008333334,1.79E-18,4.9432
530,545,1,0.991304398,0.01652174,1.30E-10,3.5038
531,530,1,0.500000024,0.008333334,7.42E-18,4.9432
531,532,1,0.704347859,0.011739131,1.30E-10,3.5038
531,534,1,0.573913077,0.009565218,1.05E-16,4.4683
532,108,1,0.680000051,0.011333334,0,0
532,531,1,0.704347859,0.011739131,1.15E-11,3.5038
532,547,1,0.443478294,0.007391305,1.30E-10,3.5038
533,108,1,0.840000025,0.014,0,0
533,534,1,0.652173955,0.010869566,1.30E-10,3.5038
533,550,1,0.652173955,0.010869566,1.30E-10,3.5038
534,531,1,0.573913077,0.009565218,3.81E-16,4.4683
534,533,1,0.652173955,0.010869566,1.30E-10,3.5038
534,535,1,0.391304348,0.006521739,1.05E-16,4.4683
535,10,1,1.040000025,0.017333334,0,0
535,534,1,0.391304348,0.006521739,3.81E-16,4.4683
535,845,1,0.391304348,0.006521739,3.81E-16,4.4683
536,160,1,0.458923534,0.007648726,2.71E-20,5.5226
536,841,1,1.359773371,0.02266289,2.71E-20,5.5226
537,521,1,0.834782642,0.013913044,2.33E-15,4.4683
537,538,1,0.886956588,0.01478261,1.30E-10,3.5038
537,565,1,1.173913126,0.019565219,2.33E-15,4.4683
538,117,1,1.160000102,0.019333335,0,0
538,537,1,0.886956588,0.01478261,1.30E-10,3.5038
538,539,1,2.008695685,0.033478261,1.15E-11,3.5038
539,523,1,0.756521805,0.012608697,5.16E-14,4.4683
539,538,1,2.008695685,0.033478261,1.30E-10,3.5038
539,540,1,0.495652199,0.00826087,5.16E-14,4.4683
539,541,1,0.834782642,0.013913044,1.15E-11,3.5038
540,111,1,0.960000038,0.016000001,0,0
540,539,1,0.495652199,0.00826087,5.16E-14,4.4683
540,573,1,0.652173955,0.010869566,5.16E-14,4.4683
541,111,1,1.040000025,0.017333334,0,0
541,112,1,1.4,0.023333333,0,0
541,539,1,0.834782642,0.013913044,1.30E-10,3.5038
541,542,1,0.756521805,0.012608697,1.15E-11,3.5038
542,525,1,0.860869615,0.014347827,1.30E-10,3.5038
542,541,1,0.756521805,0.012608697,1.30E-10,3.5038
542,543,1,0.495652199,0.00826087,1.30E-10,3.5038
542,544,1,0.443478294,0.007391305,2.33E-15,4.4683
543,111,1,1.520000076,0.025333335,0,0
543,542,1,0.495652199,0.00826087,1.30E-10,3.5038
543,580,1,0.495652199,0.00826087,1.30E-10,3.5038
544,528,1,0.886956588,0.01478261,2.33E-15,4.4683
544,542,1,0.443478294,0.007391305,5.16E-14,4.4683
544,545,1,0.443478294,0.007391305,2.33E-15,4.4683
544,584,1,1.147826153,0.019130436,5.16E-14,4.4683
545,530,1,0.991304398,0.01652174,1.30E-10,3.5038
545,544,1,0.443478294,0.007391305,5.16E-14,4.4683
545,546,1,0.495652199,0.00826087,1.30E-10,3.5038
545,547,1,0.573913077,0.009565218,2.33E-15,4.4683
546,107,1,1.080000051,0.018000001,0,0
546,545,1,0.495652199,0.00826087,1.30E-10,3.5038
546,588,1,0.495652199,0.00826087,1.30E-10,3.5038
547,532,1,0.443478294,0.007391305,1.15E-11,3.5038
547,545,1,0.573913077,0.009565218,5.16E-14,4.4683
547,548,1,0.495652199,0.00826087,1.30E-10,3.5038
547,549,1,0.547826104,0.009130435,2.33E-15,4.4683
548,107,1,0.960000038,0.016000001,0,0
548,547,1,0.495652199,0.00826087,1.15E-11,3.5038
548,592,1,0.652173955,0.010869566,1.30E-10,3.5038
549,547,1,0.547826104,0.009130435,5.16E-14,4.4683
549,551,1,0.01,0.000166667,0,0
549,552,1,0.01,0.000166667,0,0
550,533,1,0.652173955,0.010869566,1.30E-10,3.5038
550,549,1,0.01,0.000166667,0,0
550,551,1,0.01,0.000166667,0,0
550,552,1,0.01,0.000166667,0,0
551,549,1,0.01,0.000166667,0,0
551,550,1,0.01,0.000166667,0,0
551,552,1,0.01,0.000166667,0,0
551,597,1,0.991304398,0.01652174,1.30E-10,3.5038
552,549,1,0.01,0.000166667,0,0
552,550,1,0.01,0.000166667,0,0
552,551,1,0.01,0.000166667,0,0
552,553,1,1.032000046,0.017200001,1.98E-18,5.1644
553,552,1,1.032000046,0.017200001,1.98E-18,5.1644
553,554,1,0.01,0.000166667,0,0
553,556,1,0.01,0.000166667,0,0
554,553,1,0.01,0.000166667,0,0
554,555,1,0.01,0.000166667,0,0
554,556,1,0.01,0.000166667,0,0
554,598,1,0.704347859,0.011739131,2.33E-15,4.4683
555,553,1,0.01,0.000166667,0,0
555,554,1,0.01,0.000166667,0,0
555,557,1,0.495652199,0.00826087,5.16E-14,4.4683
556,553,1,0.01,0.000166667,0,0
556,554,1,0.01,0.000166667,0,0
556,555,1,0.01,0.000166667,0,0
556,560,1,0.730434832,0.012173914,2.33E-15,4.4683
557,555,1,0.495652199,0.00826087,5.16E-14,4.4683
557,558,1,0.313043491,0.005217392,5.16E-14,4.4683
558,96,1,0.360000006,0.006,0,0
558,557,1,0.313043491,0.005217392,5.16E-14,4.4683
558,1043,1,0.156521745,0.002608696,5.16E-14,4.4683
559,888,1,0.156521745,0.002608696,1.15E-11,3.5038
559,943,1,0.182608708,0.003043478,1.01E-12,3.5038
559,1043,1,0.234782613,0.003913044,5.16E-14,4.4683
560,556,1,0.730434832,0.012173914,2.33E-15,4.4683
560,561,1,0.182608708,0.003043478,2.33E-15,4.4683
560,610,1,0.626086981,0.010434783,1.15E-11,3.5038
560,975,1,0.260869565,0.004347826,1.15E-11,3.5038
561,560,1,0.182608708,0.003043478,2.33E-15,4.4683
561,562,1,0.156521745,0.002608696,2.33E-15,4.4683
561,611,1,0.960000038,0.016000001,4.71E-11,3.6596
562,561,1,0.156521745,0.002608696,2.33E-15,4.4683
562,563,1,0.260869565,0.004347826,2.33E-15,4.4683
562,977,1,0.4,0.006666667,4.71E-11,3.6596
563,562,1,0.260869565,0.004347826,2.33E-15,4.4683
563,564,1,0.182608708,0.003043478,2.33E-15,4.4683
563,613,1,0.626086981,0.010434783,3.81E-16,4.4683
564,563,1,0.182608708,0.003043478,2.33E-15,4.4683
564,617,1,0.339130443,0.005652174,2.33E-15,4.4683
564,998,1,0.10434783,0.001739131,2.33E-15,4.4683
565,537,1,1.173913126,0.019565219,2.33E-15,4.4683
565,566,1,0.01,0.000166667,0,0
565,569,1,0.01,0.000166667,0,0
566,565,1,0.01,0.000166667,0,0
566,567,1,0.834782642,0.013913044,5.16E-14,4.4683
566,569,1,0.01,0.000166667,0,0
567,118,1,0.920000013,0.015333334,0,0
567,566,1,0.834782642,0.013913044,5.16E-14,4.4683
567,666,1,1.773913176,0.02956522,2.33E-15,4.4683
568,565,1,0.01,0.000166667,0,0
568,566,1,0.01,0.000166667,0,0
569,571,1,1.773913176,0.02956522,1.30E-10,3.5038
570,116,1,0.520000013,0.008666667,0,0
570,568,1,1.173913126,0.019565219,1.30E-10,3.5038
571,116,1,0.520000013,0.008666667,0,0
571,575,1,1.12173918,0.018695653,1.30E-10,3.5038
572,570,1,1.72173923,0.028695654,1.30E-10,3.5038
573,540,1,0.652173955,0.010869566,5.16E-14,4.4683
573,572,1,0.01,0.000166667,0,0
573,576,1,0.01,0.000166667,0,0
573,577,1,0.01,0.000166667,0,0
574,572,1,0.01,0.000166667,0,0
574,573,1,0.01,0.000166667,0,0
574,576,1,0.01,0.000166667,0,0
575,573,1,0.01,0.000166667,0,0
575,576,1,0.01,0.000166667,0,0
575,577,1,0.01,0.000166667,0,0
576,572,1,0.01,0.000166667,0,0
576,573,1,0.01,0.000166667,0,0
576,577,1,0.01,0.000166667,0,0
576,630,1,0.834782642,0.013913044,5.16E-14,4.4683
577,578,1,0.547826104,0.009130435,1.30E-10,3.5038
578,111,1,0.720000013,0.012,0,0
578,581,1,0.965217424,0.016086957,1.30E-10,3.5038
579,111,1,0.720000013,0.012,0,0
579,574,1,0.547826104,0.009130435,1.30E-10,3.5038
580,543,1,0.495652199,0.00826087,1.30E-10,3.5038
580,579,1,0.965217424,0.016086957,1.30E-10,3.5038
580,581,1,0.313043491,0.005217392,1.30E-10,3.5038
581,580,1,0.313043491,0.005217392,1.30E-10,3.5038
581,582,1,0.417391321,0.006956522,1.30E-10,3.5038
581,632,1,0.678260886,0.011304348,1.30E-10,3.5038
582,584,1,0.01,0.000166667,0,0
582,586,1,0.01,0.000166667,0,0
582,587,1,0.01,0.000166667,0,0
583,580,1,0.417391321,0.006956522,1.30E-10,3.5038
584,544,1,1.147826153,0.019130436,5.16E-14,4.4683
584,583,1,0.01,0.000166667,0,0
584,586,1,0.01,0.000166667,0,0
584,587,1,0.01,0.000166667,0,0
585,583,1,0.01,0.000166667,0,0
585,584,1,0.01,0.000166667,0,0
585,586,1,0.01,0.000166667,0,0
586,583,1,0.01,0.000166667,0,0
586,584,1,0.01,0.000166667,0,0
586,587,1,0.01,0.000166667,0,0
586,635,1,0.834782642,0.013913044,5.16E-14,4.4683
587,589,1,0.417391321,0.006956522,1.30E-10,3.5038
588,546,1,0.495652199,0.00826087,1.30E-10,3.5038
588,585,1,0.417391321,0.006956522,1.30E-10,3.5038
588,589,1,0.313043491,0.005217392,1.30E-10,3.5038
589,588,1,0.313043491,0.005217392,1.30E-10,3.5038
589,590,1,0.600000008,0.01,1.30E-10,3.5038
589,636,1,0.678260886,0.011304348,1.30E-10,3.5038
590,592,1,0.01,0.000166667,0,0
590,593,1,0.01,0.000166667,0,0
590,594,1,0.01,0.000166667,0,0
591,588,1,0.600000008,0.01,1.30E-10,3.5038
592,548,1,0.652173955,0.010869566,1.15E-11,3.5038
592,591,1,0.01,0.000166667,0,0
592,593,1,0.01,0.000166667,0,0
592,594,1,0.01,0.000166667,0,0
593,591,1,0.01,0.000166667,0,0
593,592,1,0.01,0.000166667,0,0
593,594,1,0.01,0.000166667,0,0
593,638,1,0.834782642,0.013913044,1.15E-11,3.5038
594,596,1,0.547826104,0.009130435,1.30E-10,3.5038
595,591,1,0.01,0.000166667,0,0
595,592,1,0.01,0.000166667,0,0
595,593,1,0.01,0.000166667,0,0
596,597,1,0.313043491,0.005217392,1.30E-10,3.5038
596,640,1,0.678260886,0.011304348,1.30E-10,3.5038
597,551,1,0.991304398,0.01652174,1.30E-10,3.5038
597,595,1,0.547826104,0.009130435,1.30E-10,3.5038
597,596,1,0.313043491,0.005217392,1.30E-10,3.5038
598,554,1,0.704347859,0.011739131,5.16E-14,4.4683
598,599,1,0.01,0.000166667,0,0
598,602,1,0.01,0.000166667,0,0
599,598,1,0.01,0.000166667,0,0
599,600,1,0.730434832,0.012173914,5.16E-14,4.4683
599,602,1,0.01,0.000166667,0,0
600,99,1,0.480000019,0.008,0,0
600,599,1,0.730434832,0.012173914,5.16E-14,4.4683
600,643,1,0.600000008,0.01,5.16E-14,4.4683
601,98,1,0.920000013,0.015333334,0,0
601,604,1,0.547826104,0.009130435,1.15E-11,3.5038
601,645,1,0.730434832,0.012173914,1.15E-11,3.5038
602,604,1,0.730434832,0.012173914,1.30E-10,3.5038
603,598,1,0.01,0.000166667,0,0
603,599,1,0.01,0.000166667,0,0
604,601,1,0.547826104,0.009130435,1.15E-11,3.5038
604,605,1,0.182608708,0.003043478,1.30E-10,3.5038
604,610,1,0.182608708,0.003043478,1.15E-11,3.5038
605,606,1,0.130434783,0.002173913,1.30E-10,3.5038
606,607,1,0.260869565,0.004347826,1.30E-10,3.5038
606,612,1,0.280000019,0.004666667,4.71E-11,3.6596
607,608,1,0.156521745,0.002608696,3.81E-16,4.4683
607,609,1,0.130434783,0.002173913,2.33E-15,4.4683
608,609,1,0.286956538,0.004782609,3.81E-16,4.4683
608,647,1,0.600000008,0.01,3.81E-16,4.4683
609,614,1,0.182608708,0.003043478,3.81E-16,4.4683
609,616,1,0.730434832,0.012173914,2.33E-15,4.4683
610,560,1,0.626086981,0.010434783,1.15E-11,3.5038
610,603,1,0.730434832,0.012173914,1.30E-10,3.5038
610,604,1,0.182608708,0.003043478,1.15E-11,3.5038
611,605,1,0.280000019,0.004666667,4.71E-11,3.6596
611,610,1,0.182608708,0.003043478,1.15E-11,3.5038
612,562,1,0.960000038,0.016000001,4.71E-11,3.6596
612,611,1,0.130434783,0.002173913,1.15E-11,3.5038
613,607,1,0.182608708,0.003043478,3.81E-16,4.4683
613,612,1,0.260869565,0.004347826,1.15E-11,3.5038
614,564,1,0.626086981,0.010434783,3.81E-16,4.4683
614,613,1,0.130434783,0.002173913,2.33E-15,4.4683
615,614,1,0.600000008,0.01,2.33E-15,4.4683
615,616,1,0.20869566,0.003478261,1.15E-11,3.5038
615,617,1,0.730434832,0.012173914,1.15E-11,3.5038
616,615,1,0.20869566,0.003478261,1.15E-11,3.5038
616,619,1,0.652173955,0.010869566,2.33E-15,4.4683
616,650,1,0.443478294,0.007391305,1.15E-11,3.5038
617,564,1,0.339130443,0.005652174,2.33E-15,4.4683
617,615,1,0.730434832,0.012173914,1.15E-11,3.5038
617,997,1,0.280000019,0.004666667,4.71E-11,3.6596
617,1012,1,0.443478294,0.007391305,2.33E-15,4.4683
618,615,1,0.652173955,0.010869566,3.81E-16,4.4683
618,619,1,0.182608708,0.003043478,1.15E-11,3.5038
618,1013,1,0.808695669,0.013478261,1.15E-11,3.5038
619,618,1,0.182608708,0.003043478,1.15E-11,3.5038
619,621,1,0.626086981,0.010434783,2.33E-15,4.4683
619,652,1,0.443478294,0.007391305,1.15E-11,3.5038
620,80,1,0.440000025,0.007333334,0,0
