from,to,capacity,length,fft,alpha,beta
562,545,13500,0.11,0.0125,0.1,1.5
562,561,13500,0.15,0.0125,0.1,1.5
563,546,11250,0.11,0.0125,0.1,1.5
564,585,11250,0.11,0.0125,0.1,1.5
564,651,11250,0.23,0.0125,0.1,1.5
565,5,1.50E+06,0.17,0.0125,0.1,1.5
565,553,9000,0.05,0.0125,0.1,1.5
565,587,9000,0.16,0.0125,0.1,1.5
566,1,1.50E+06,0.2,0.0125,0.1,1.5
566,541,9000,0.07,0.0125,0.1,1.5
566,577,9000,0.1,0.0125,0.1,1.5
567,549,9000,0.05,0.0125,0.1,1.5
567,566,9000,0.1,0.0125,0.1,1.5
568,567,9000,0.05,0.0125,0.1,1.5
568,593,9000,0.07,0.0125,0.1,1.5
569,558,10500,0.02,0.0125,0.1,1.5
569,602,13500,0.11,0.0125,0.1,1.5
570,452,13500,0.25,0.0125,0.1,1.5
570,571,9000,0.25,0.0125,0.1,1.5
570,626,13500,0.15,0.0125,0.1,1.5
571,31,1.50E+06,0.22,0.0125,0.1,1.5
571,489,10500,0.2,0.0125,0.1,1.5
571,572,9000,0.1,0.0125,0.1,1.5
571,627,10500,0.15,0.0125,0.1,1.5
572,575,9000,0.1,0.0125,0.1,1.5
573,522,11250,0.1,0.0125,0.1,1.5
573,589,11250,0.05,0.0125,0.1,1.5
574,542,9000,0.06,0.0125,0.1,1.5
574,559,9000,0.07,0.0125,0.1,1.5
575,560,9000,0.11,0.0125,0.1,1.5
575,614,11250,0.14,0.0125,0.1,1.5
576,619,9000,0.15,0.0125,0.1,1.5
577,581,9000,0.07,0.0125,0.1,1.5
578,597,31500,0.12,0.0125,0.1,1.5
579,550,14250,0.06,0.0125,0.1,1.5
579,598,14250,0.08,0.0125,0.1,1.5
580,546,13500,0.21,0.0125,0.1,1.5
581,536,9000,0.12,0.0125,0.1,1.5
581,588,7500,0.09,0.0125,0.1,1.5
582,555,11250,0.06,0.0125,0.1,1.5
582,569,9000,0.14,0.0125,0.1,1.5
583,544,31500,0.11,0.0125,0.1,1.5
584,563,9000,0.05,0.0125,0.1,1.5
585,584,11250,0.1,0.0125,0.1,1.5
585,664,11250,0.21,0.0125,0.1,1.5
586,596,9000,0.04,0.0125,0.1,1.5
587,592,9000,0.05,0.0125,0.1,1.5
588,4,1.50E+06,0.11,0.0125,0.1,1.5
588,532,11250,0.15,0.0125,0.1,1.5
588,622,10500,0.11,0.0125,0.1,1.5
589,573,11250,0.05,0.0125,0.1,1.5
589,630,11250,0.1,0.0125,0.1,1.5
590,538,9000,0.13,0.0125,0.1,1.5
591,580,13500,0.04,0.0125,0.1,1.5
592,596,9000,0.1,0.0125,0.1,1.5
593,582,9000,0.11,0.0125,0.1,1.5
593,646,9000,0.14,0.0125,0.1,1.5
594,547,11250,0.13,0.0125,0.1,1.5
595,567,9000,0.09,0.0125,0.1,1.5
595,593,9000,0.06,0.0125,0.1,1.5
596,604,9000,0.06,0.0125,0.1,1.5
597,615,31500,0.11,0.0125,0.1,1.5
598,579,14250,0.08,0.0125,0.1,1.5
598,616,9000,0.07,0.0125,0.1,1.5
598,662,14250,0.15,0.0125,0.1,1.5
599,548,13500,0.15,0.0125,0.1,1.5
599,620,13500,0.05,0.0125,0.1,1.5
600,565,11250,0.1,0.0125,0.1,1.5
601,595,9000,0.06,0.0125,0.1,1.5
602,624,13500,0.05,0.0125,0.1,1.5
603,558,13500,0.11,0.0125,0.1,1.5
604,620,9000,0.11,0.0125,0.1,1.5
605,600,9000,0.09,0.0125,0.1,1.5
606,583,31500,0.11,0.0125,0.1,1.5
607,566,9000,0.13,0.0125,0.1,1.5
607,601,9000,0.06,0.0125,0.1,1.5
608,33,1.50E+06,0.26,0.0125,0.1,1.5
608,624,9000,0.16,0.0125,0.1,1.5
608,691,9000,0.19,0.0125,0.1,1.5
609,560,13500,0.14,0.0125,0.1,1.5
609,613,9000,0.03,0.0125,0.1,1.5
609,654,13500,0.1,0.0125,0.1,1.5
610,608,9000,0.04,0.0125,0.1,1.5
611,556,9000,0.15,0.0125,0.1,1.5
611,612,9000,0.13,0.0125,0.1,1.5
612,574,9000,0.14,0.0125,0.1,1.5
612,625,9000,0.04,0.0125,0.1,1.5
613,614,9000,0.07,0.0125,0.1,1.5
614,629,9000,0.1,0.0125,0.1,1.5
614,658,11250,0.1,0.0125,0.1,1.5
615,660,31500,0.14,0.0125,0.1,1.5
616,638,9000,0.05,0.0125,0.1,1.5
617,616,9000,0.05,0.0125,0.1,1.5
618,584,11250,0.1,0.0125,0.1,1.5
618,598,9000,0.07,0.0125,0.1,1.5
618,617,9000,0.05,0.0125,0.1,1.5
619,599,9000,0.11,0.0125,0.1,1.5
619,653,9000,0.08,0.0125,0.1,1.5
620,599,13500,0.05,0.0125,0.1,1.5
620,643,13500,0.05,0.0125,0.1,1.5
621,482,13500,0.09,0.0125,0.1,1.5
622,4,1.50E+06,0.1,0.0125,0.1,1.5
622,588,10500,0.11,0.0125,0.1,1.5
622,623,9000,0.1,0.0125,0.1,1.5
622,645,10500,0.07,0.0125,0.1,1.5
623,607,9000,0.1,0.0125,0.1,1.5
624,603,13500,0.05,0.0125,0.1,1.5
624,676,13500,0.15,0.0125,0.1,1.5
625,610,9000,0.09,0.0125,0.1,1.5
625,647,9000,0.05,0.0125,0.1,1.5
626,570,13500,0.15,0.0125,0.1,1.5
626,611,9000,0.09,0.0125,0.1,1.5
626,648,13500,0.05,0.0125,0.1,1.5
627,571,10500,0.15,0.0125,0.1,1.5
627,626,9000,0.25,0.0125,0.1,1.5
627,657,10500,0.1,0.0125,0.1,1.5
628,627,9000,0.05,0.0125,0.1,1.5
629,628,9000,0.05,0.0125,0.1,1.5
630,589,11250,0.1,0.0125,0.1,1.5
630,609,11250,0.1,0.0125,0.1,1.5
631,605,9000,0.12,0.0125,0.1,1.5
632,590,9000,0.12,0.0125,0.1,1.5
632,619,9000,0.1,0.0125,0.1,1.5
633,582,11250,0.14,0.0125,0.1,1.5
633,624,9000,0.1,0.0125,0.1,1.5
634,631,9000,0.07,0.0125,0.1,1.5
635,632,9000,0.09,0.0125,0.1,1.5
635,693,9000,0.14,0.0125,0.1,1.5
636,4,1.50E+06,0.12,0.0125,0.1,1.5
636,622,9000,0.05,0.0125,0.1,1.5
636,669,11250,0.06,0.0125,0.1,1.5
637,594,11250,0.13,0.0125,0.1,1.5
637,635,9000,0.07,0.0125,0.1,1.5
638,639,9000,0.05,0.0125,0.1,1.5
638,662,9000,0.07,0.0125,0.1,1.5
638,778,16500,0.38,0.0125,0.1,1.5
639,640,9000,0.05,0.0125,0.1,1.5
640,618,11250,0.05,0.0125,0.1,1.5
641,642,11250,0.06,0.0125,0.1,1.5
642,637,11250,0.04,0.0125,0.1,1.5
643,620,13500,0.05,0.0125,0.1,1.5
643,666,13500,0.05,0.0125,0.1,1.5
644,5,1.50E+06,0.19,0.0125,0.1,1.5
644,634,9000,0.04,0.0125,0.1,1.5
645,672,9000,0.12,0.0125,0.1,1.5
646,633,9000,0.11,0.0125,0.1,1.5
646,687,9000,0.11,0.0125,0.1,1.5
647,625,9000,0.05,0.0125,0.1,1.5
647,674,9000,0.08,0.0125,0.1,1.5
648,626,13500,0.05,0.0125,0.1,1.5
648,656,13500,0.05,0.0125,0.1,1.5
649,595,9000,0.13,0.0125,0.1,1.5
649,646,9000,0.05,0.0125,0.1,1.5
650,649,9000,0.06,0.0125,0.1,1.5
651,641,11250,0.11,0.0125,0.1,1.5
651,738,11250,0.19,0.0125,0.1,1.5
652,636,11250,0.04,0.0125,0.1,1.5
653,675,9000,0.06,0.0125,0.1,1.5
654,609,13500,0.1,0.0125,0.1,1.5
654,688,13500,0.06,0.0125,0.1,1.5
655,12,1.50E+06,0.09,0.0125,0.1,1.5
655,632,9000,0.07,0.0125,0.1,1.5
656,648,13500,0.05,0.0125,0.1,1.5
656,657,9000,0.26,0.0125,0.1,1.5
656,716,13500,0.15,0.0125,0.1,1.5
657,31,1.50E+06,0.11,0.0125,0.1,1.5
657,627,10500,0.1,0.0125,0.1,1.5
657,658,9000,0.19,0.0125,0.1,1.5
657,756,10500,0.21,0.0125,0.1,1.5
658,654,9000,0.1,0.0125,0.1,1.5
658,751,11250,0.2,0.0125,0.1,1.5
659,545,13500,0.44,0.0125,0.1,1.5
660,679,13500,0.16,0.0125,0.1,1.5
660,700,31500,0.18,0.0125,0.1,1.5
661,606,31500,0.21,0.0125,0.1,1.5
662,598,14250,0.15,0.0125,0.1,1.5
662,640,9000,0.07,0.0125,0.1,1.5
662,681,14250,0.07,0.0125,0.1,1.5
663,618,9000,0.1,0.0125,0.1,1.5
663,640,11250,0.05,0.0125,0.1,1.5
663,664,11250,0.14,0.0125,0.1,1.5
664,651,11250,0.09,0.0125,0.1,1.5
664,663,11250,0.14,0.0125,0.1,1.5
665,637,11250,0.06,0.0125,0.1,1.5
666,643,13500,0.05,0.0125,0.1,1.5
666,675,9000,0.09,0.0125,0.1,1.5
666,690,13500,0.06,0.0125,0.1,1.5
667,600,11250,0.15,0.0125,0.1,1.5
668,652,11250,0.04,0.0125,0.1,1.5
669,677,11250,0.05,0.0125,0.1,1.5
670,607,9000,0.12,0.0125,0.1,1.5
670,650,9000,0.1,0.0125,0.1,1.5
671,611,9000,0.11,0.0125,0.1,1.5
671,656,9000,0.09,0.0125,0.1,1.5
672,670,9000,0.05,0.0125,0.1,1.5
672,677,9000,0.09,0.0125,0.1,1.5
673,668,11250,0.05,0.0125,0.1,1.5
674,647,9000,0.08,0.0125,0.1,1.5
674,671,9000,0.16,0.0125,0.1,1.5
674,707,9000,0.07,0.0125,0.1,1.5
675,689,9000,0.09,0.0125,0.1,1.5
675,720,9000,0.11,0.0125,0.1,1.5
676,633,11250,0.14,0.0125,0.1,1.5
676,687,9000,0.12,0.0125,0.1,1.5
676,694,10500,0.04,0.0125,0.1,1.5
677,692,9000,0.08,0.0125,0.1,1.5
677,714,11250,0.1,0.0125,0.1,1.5
678,624,13500,0.15,0.0125,0.1,1.5
678,676,10500,0.04,0.0125,0.1,1.5
679,717,13500,0.14,0.0125,0.1,1.5
680,659,13500,0.13,0.0125,0.1,1.5
681,662,14250,0.07,0.0125,0.1,1.5
681,703,14250,0.05,0.0125,0.1,1.5
682,6,1.50E+06,0.2,0.0125,0.1,1.5
682,704,7500,0.11,0.0125,0.1,1.5
683,682,11250,0.1,0.0125,0.1,1.5
683,684,11250,0.05,0.0125,0.1,1.5
684,673,11250,0.06,0.0125,0.1,1.5
685,672,9000,0.2,0.0125,0.1,1.5
685,706,9000,0.16,0.0125,0.1,1.5
686,649,9000,0.1,0.0125,0.1,1.5
686,685,9000,0.05,0.0125,0.1,1.5
687,686,9000,0.05,0.0125,0.1,1.5
688,654,13500,0.06,0.0125,0.1,1.5
688,708,13500,0.05,0.0125,0.1,1.5
689,655,9000,0.07,0.0125,0.1,1.5
689,693,9000,0.09,0.0125,0.1,1.5
690,644,9000,0.19,0.0125,0.1,1.5
690,666,13500,0.06,0.0125,0.1,1.5
690,721,13500,0.08,0.0125,0.1,1.5
691,674,9000,0.2,0.0125,0.1,1.5
691,777,9000,0.23,0.0125,0.1,1.5
692,705,9000,0.06,0.0125,0.1,1.5
693,12,1.50E+06,0.06,0.0125,0.1,1.5
693,699,9000,0.08,0.0125,0.1,1.5
693,740,9000,0.13,0.0125,0.1,1.5
694,695,10500,0.03,0.0125,0.1,1.5
694,711,13500,0.05,0.0125,0.1,1.5
695,678,10500,0.03,0.0125,0.1,1.5
695,691,9000,0.1,0.0125,0.1,1.5
696,30,1.50E+06,0.27,0.0125,0.1,1.5
696,697,11250,0.15,0.0125,0.1,1.5
696,860,11250,0.42,0.0125,0.1,1.5
697,696,11250,0.15,0.0125,0.1,1.5
697,710,11250,0.15,0.0125,0.1,1.5
697,754,11250,0.11,0.0125,0.1,1.5
698,663,11250,0.1,0.0125,0.1,1.5
699,665,11250,0.09,0.0125,0.1,1.5
699,719,11250,0.13,0.0125,0.1,1.5
700,734,31500,0.14,0.0125,0.1,1.5
701,661,31500,0.18,0.0125,0.1,1.5
702,680,13500,0.07,0.0125,0.1,1.5
703,681,14250,0.05,0.0125,0.1,1.5
703,718,14250,0.05,0.0125,0.1,1.5
704,4,1.50E+06,0.36,0.0125,0.1,1.5
704,667,11250,0.1,0.0125,0.1,1.5
704,713,9000,0.15,0.0125,0.1,1.5
705,715,9000,0.09,0.0125,0.1,1.5
706,714,9000,0.08,0.0125,0.1,1.5
707,33,1.50E+06,0.07,0.0125,0.1,1.5
707,674,9000,0.07,0.0125,0.1,1.5
707,725,9000,0.05,0.0125,0.1,1.5
708,688,13500,0.05,0.0125,0.1,1.5
708,709,11250,0.1,0.0125,0.1,1.5
708,726,13500,0.05,0.0125,0.1,1.5
709,708,11250,0.1,0.0125,0.1,1.5
709,710,11250,0.05,0.0125,0.1,1.5
709,727,11250,0.05,0.0125,0.1,1.5
710,697,11250,0.15,0.0125,0.1,1.5
710,709,11250,0.05,0.0125,0.1,1.5
711,742,13500,0.08,0.0125,0.1,1.5
712,695,10500,0.05,0.0125,0.1,1.5
713,723,9000,0.11,0.0125,0.1,1.5
714,729,9000,0.1,0.0125,0.1,1.5
714,759,7500,0.11,0.0125,0.1,1.5
715,684,9000,0.09,0.0125,0.1,1.5
715,724,9000,0.07,0.0125,0.1,1.5
716,656,13500,0.15,0.0125,0.1,1.5
716,745,13500,0.05,0.0125,0.1,1.5
717,763,13500,0.22,0.0125,0.1,1.5
718,703,14250,0.05,0.0125,0.1,1.5
718,736,14250,0.05,0.0125,0.1,1.5
718,766,9000,0.1,0.0125,0.1,1.5
719,12,1.50E+06,0.22,0.0125,0.1,1.5
719,738,11250,0.09,0.0125,0.1,1.5
720,731,9000,0.1,0.0125,0.1,1.5
720,808,9000,0.22,0.0125,0.1,1.5
721,690,13500,0.08,0.0125,0.1,1.5
721,720,9000,0.08,0.0125,0.1,1.5
721,792,13500,0.23,0.0125,0.1,1.5
722,721,9000,0.07,0.0125,0.1,1.5
723,722,9000,0.1,0.0125,0.1,1.5
724,683,9000,0.1,0.0125,0.1,1.5
724,769,9000,0.1,0.0125,0.1,1.5
725,707,9000,0.05,0.0125,0.1,1.5
725,760,9000,0.08,0.0125,0.1,1.5
726,708,13500,0.05,0.0125,0.1,1.5
726,752,13500,0.05,0.0125,0.1,1.5
727,709,11250,0.05,0.0125,0.1,1.5
727,753,11250,0.05,0.0125,0.1,1.5
728,686,9000,0.11,0.0125,0.1,1.5
728,694,9000,0.15,0.0125,0.1,1.5
729,732,9000,0.07,0.0125,0.1,1.5
730,701,31500,0.1,0.0125,0.1,1.5
731,689,9000,0.12,0.0125,0.1,1.5
731,740,9000,0.11,0.0125,0.1,1.5
732,2,1.50E+06,0.25,0.0125,0.1,1.5
732,770,9000,0.14,0.0125,0.1,1.5
733,698,11250,0.1,0.0125,0.1,1.5
733,737,11250,0.18,0.0125,0.1,1.5
733,765,11250,0.13,0.0125,0.1,1.5
734,814,30000,0.19,0.0125,0.1,1.5
735,701,13500,0.11,0.0125,0.1,1.5
735,702,13500,0.18,0.0125,0.1,1.5
736,718,14250,0.05,0.0125,0.1,1.5
736,766,14250,0.05,0.0125,0.1,1.5
737,733,11250,0.18,0.0125,0.1,1.5
737,767,11250,0.11,0.0125,0.1,1.5
738,737,11250,0.07,0.0125,0.1,1.5
738,767,9000,0.1,0.0125,0.1,1.5
739,699,11250,0.1,0.0125,0.1,1.5
739,768,9000,0.13,0.0125,0.1,1.5
740,739,9000,0.05,0.0125,0.1,1.5
740,810,9000,0.14,0.0125,0.1,1.5
741,728,9000,0.14,0.0125,0.1,1.5
742,712,13500,0.08,0.0125,0.1,1.5
742,771,13500,0.05,0.0125,0.1,1.5
743,671,9000,0.2,0.0125,0.1,1.5
743,744,9000,0.05,0.0125,0.1,1.5
744,33,1.50E+06,0.27,0.0125,0.1,1.5
744,745,9000,0.05,0.0125,0.1,1.5
745,716,13500,0.05,0.0125,0.1,1.5
745,774,13500,0.08,0.0125,0.1,1.5
746,745,9000,0.1,0.0125,0.1,1.5
747,746,9000,0.05,0.0125,0.1,1.5
748,747,9000,0.05,0.0125,0.1,1.5
749,748,9000,0.05,0.0125,0.1,1.5
750,756,9000,0.06,0.0125,0.1,1.5
751,750,9000,0.1,0.0125,0.1,1.5
752,726,13500,0.05,0.0125,0.1,1.5
752,751,9000,0.1,0.0125,0.1,1.5
752,803,13500,0.15,0.0125,0.1,1.5
753,727,11250,0.05,0.0125,0.1,1.5
753,784,11250,0.1,0.0125,0.1,1.5
754,697,11250,0.11,0.0125,0.1,1.5
754,773,11250,0.07,0.0125,0.1,1.5
755,743,9000,0.08,0.0125,0.1,1.5
755,804,9000,0.15,0.0125,0.1,1.5
756,657,10500,0.21,0.0125,0.1,1.5
756,749,9000,0.04,0.0125,0.1,1.5
756,802,10500,0.15,0.0125,0.1,1.5
757,735,13500,0.06,0.0125,0.1,1.5
758,741,9000,0.05,0.0125,0.1,1.5
759,2,1.50E+06,0.19,0.0125,0.1,1.5
759,758,9000,0.06,0.0125,0.1,1.5
760,725,9000,0.08,0.0125,0.1,1.5
760,755,9000,0.07,0.0125,0.1,1.5
760,777,9000,0.22,0.0125,0.1,1.5
761,704,10500,0.14,0.0125,0.1,1.5
762,759,10500,0.06,0.0125,0.1,1.5
763,787,13500,0.18,0.0125,0.1,1.5
764,757,13500,0.2,0.0125,0.1,1.5
765,16,1.50E+06,0.39,0.0125,0.1,1.5
765,733,11250,0.13,0.0125,0.1,1.5
765,778,7500,0.16,0.0125,0.1,1.5
765,790,9000,0.11,0.0125,0.1,1.5
766,736,14250,0.05,0.0125,0.1,1.5
766,779,14250,0.05,0.0125,0.1,1.5
767,737,11250,0.11,0.0125,0.1,1.5
767,780,11250,0.12,0.0125,0.1,1.5
768,767,9000,0.08,0.0125,0.1,1.5
769,6,1.50E+06,0.1,0.0125,0.1,1.5
769,781,9000,0.07,0.0125,0.1,1.5
769,782,9000,0.05,0.0125,0.1,1.5
770,724,9000,0.11,0.0125,0.1,1.5
771,742,13500,0.05,0.0125,0.1,1.5
771,783,13500,0.05,0.0125,0.1,1.5
772,762,9000,0.14,0.0125,0.1,1.5
773,754,11250,0.07,0.0125,0.1,1.5
773,838,11250,0.27,0.0125,0.1,1.5
774,745,13500,0.08,0.0125,0.1,1.5
774,800,12000,0.07,0.0125,0.1,1.5
775,730,30000,0.12,0.0125,0.1,1.5
776,770,9000,0.04,0.0125,0.1,1.5
776,772,9000,0.15,0.0125,0.1,1.5
777,797,9000,0.15,0.0125,0.1,1.5
777,827,9000,0.13,0.0125,0.1,1.5
778,638,16500,0.38,0.0125,0.1,1.5
778,765,9000,0.16,0.0125,0.1,1.5
778,851,16500,0.28,0.0125,0.1,1.5
779,766,14250,0.05,0.0125,0.1,1.5
779,818,13500,0.11,0.0125,0.1,1.5
780,767,11250,0.12,0.0125,0.1,1.5
780,791,9000,0.12,0.0125,0.1,1.5
781,682,9000,0.25,0.0125,0.1,1.5
781,769,9000,0.07,0.0125,0.1,1.5
782,796,7500,0.07,0.0125,0.1,1.5
783,771,13500,0.05,0.0125,0.1,1.5
783,797,13500,0.05,0.0125,0.1,1.5
784,753,11250,0.1,0.0125,0.1,1.5
784,838,11250,0.16,0.0125,0.1,1.5
786,761,9000,0.13,0.0125,0.1,1.5
786,781,9000,0.24,0.0125,0.1,1.5
787,828,13500,0.14,0.0125,0.1,1.5
788,764,13500,0.18,0.0125,0.1,1.5
789,457,7500,0.05,0.0125,0.1,1.5
789,460,11250,0.09,0.0125,0.1,1.5
790,765,9000,0.11,0.0125,0.1,1.5
790,825,9000,0.1,0.0125,0.1,1.5
790,968,4500,0.45,0.0125,0.1,1.5
791,739,11250,0.13,0.0125,0.1,1.5
791,780,11250,0.12,0.0125,0.1,1.5
791,810,11250,0.06,0.0125,0.1,1.5
792,721,13500,0.23,0.0125,0.1,1.5
792,793,10500,0.05,0.0125,0.1,1.5
792,808,11250,0.12,0.0125,0.1,1.5
792,840,10500,0.13,0.0125,0.1,1.5
793,794,10500,0.1,0.0125,0.1,1.5
794,795,10500,0.05,0.0125,0.1,1.5
795,786,10500,0.06,0.0125,0.1,1.5
796,776,9000,0.06,0.0125,0.1,1.5
796,842,7500,0.12,0.0125,0.1,1.5
797,783,13500,0.05,0.0125,0.1,1.5
797,832,13500,0.1,0.0125,0.1,1.5
798,799,12000,0.05,0.0125,0.1,1.5
798,804,12000,0.07,0.0125,0.1,1.5
799,798,12000,0.05,0.0125,0.1,1.5
799,800,12000,0.05,0.0125,0.1,1.5
800,774,12000,0.07,0.0125,0.1,1.5
800,799,12000,0.05,0.0125,0.1,1.5
800,821,11250,0.05,0.0125,0.1,1.5
801,800,11250,0.05,0.0125,0.1,1.5
801,805,12000,0.07,0.0125,0.1,1.5
802,756,10500,0.15,0.0125,0.1,1.5
802,812,10500,0.03,0.0125,0.1,1.5
803,752,13500,0.15,0.0125,0.1,1.5
803,824,11250,0.05,0.0125,0.1,1.5
804,798,12000,0.07,0.0125,0.1,1.5
804,807,12000,0.06,0.0125,0.1,1.5
804,841,9000,0.11,0.0125,0.1,1.5
805,801,12000,0.07,0.0125,0.1,1.5
805,809,12000,0.09,0.0125,0.1,1.5
806,813,9000,0.08,0.0125,0.1,1.5
806,819,9000,0.06,0.0125,0.1,1.5
807,760,9000,0.14,0.0125,0.1,1.5
807,804,12000,0.06,0.0125,0.1,1.5
807,811,12000,0.07,0.0125,0.1,1.5
808,792,11250,0.12,0.0125,0.1,1.5
808,810,11250,0.2,0.0125,0.1,1.5
809,805,12000,0.09,0.0125,0.1,1.5
809,812,10500,0.1,0.0125,0.1,1.5
810,791,11250,0.06,0.0125,0.1,1.5
810,808,11250,0.2,0.0125,0.1,1.5
811,34,1.50E+06,0.11,0.0125,0.1,1.5
811,807,12000,0.07,0.0125,0.1,1.5
811,816,12000,0.05,0.0125,0.1,1.5
812,802,9000,0.03,0.0125,0.1,1.5
812,809,12000,0.1,0.0125,0.1,1.5
812,823,12000,0.1,0.0125,0.1,1.5
812,857,9000,0.12,0.0125,0.1,1.5
813,806,9000,0.08,0.0125,0.1,1.5
813,825,9000,0.04,0.0125,0.1,1.5
814,850,30000,0.11,0.0125,0.1,1.5
815,680,13500,0.46,0.0125,0.1,1.5
815,775,30000,0.11,0.0125,0.1,1.5
816,811,12000,0.05,0.0125,0.1,1.5
816,827,9000,0.09,0.0125,0.1,1.5
816,863,9000,0.12,0.0125,0.1,1.5
817,803,11250,0.07,0.0125,0.1,1.5
817,824,12000,0.05,0.0125,0.1,1.5
818,779,13500,0.11,0.0125,0.1,1.5
818,839,13500,0.07,0.0125,0.1,1.5
819,806,9000,0.06,0.0125,0.1,1.5
819,852,9000,0.18,0.0125,0.1,1.5
820,821,12000,0.05,0.0125,0.1,1.5
820,841,13500,0.12,0.0125,0.1,1.5
821,820,12000,0.05,0.0125,0.1,1.5
821,822,11250,0.05,0.0125,0.1,1.5
821,856,9000,0.1,0.0125,0.1,1.5
822,801,11250,0.05,0.0125,0.1,1.5
822,845,9000,0.13,0.0125,0.1,1.5
823,38,1.50E+06,0.33,0.0125,0.1,1.5
823,812,10500,0.1,0.0125,0.1,1.5
823,826,12000,0.11,0.0125,0.1,1.5
824,826,12000,0.05,0.0125,0.1,1.5
824,836,11250,0.05,0.0125,0.1,1.5
825,873,9000,0.15,0.0125,0.1,1.5
826,823,12000,0.11,0.0125,0.1,1.5
826,836,12000,0.06,0.0125,0.1,1.5
827,816,9000,0.09,0.0125,0.1,1.5
827,834,9000,0.07,0.0125,0.1,1.5
827,861,9000,0.08,0.0125,0.1,1.5
828,848,13500,0.11,0.0125,0.1,1.5
829,788,13500,0.14,0.0125,0.1,1.5
830,853,9000,0.16,0.0125,0.1,1.5
831,3,1.50E+06,0.16,0.0125,0.1,1.5
831,855,9000,0.07,0.0125,0.1,1.5
832,797,13500,0.1,0.0125,0.1,1.5
832,833,9000,0.06,0.0125,0.1,1.5
832,834,9000,0.1,0.0125,0.1,1.5
832,865,13500,0.08,0.0125,0.1,1.5
833,832,9000,0.06,0.0125,0.1,1.5
833,834,9000,0.05,0.0125,0.1,1.5
834,827,9000,0.07,0.0125,0.1,1.5
834,833,9000,0.05,0.0125,0.1,1.5
835,817,11250,0.05,0.0125,0.1,1.5
835,838,12000,0.06,0.0125,0.1,1.5
836,835,12000,0.05,0.0125,0.1,1.5
836,846,13500,0.04,0.0125,0.1,1.5
837,813,9000,0.07,0.0125,0.1,1.5
838,773,11250,0.27,0.0125,0.1,1.5
838,784,11250,0.16,0.0125,0.1,1.5
838,835,12000,0.06,0.0125,0.1,1.5
838,844,12000,0.09,0.0125,0.1,1.5
839,818,13500,0.07,0.0125,0.1,1.5
839,874,13500,0.21,0.0125,0.1,1.5
840,792,10500,0.13,0.0125,0.1,1.5
840,876,10500,0.09,0.0125,0.1,1.5
841,820,13500,0.12,0.0125,0.1,1.5
841,862,13500,0.08,0.0125,0.1,1.5
841,882,9000,0.08,0.0125,0.1,1.5
842,830,9000,0.06,0.0125,0.1,1.5
842,892,7500,0.14,0.0125,0.1,1.5
843,832,12000,0.03,0.0125,0.1,1.5
843,861,9000,0.17,0.0125,0.1,1.5
844,838,12000,0.09,0.0125,0.1,1.5
844,859,12000,0.15,0.0125,0.1,1.5
844,881,11250,0.07,0.0125,0.1,1.5
845,822,11250,0.13,0.0125,0.1,1.5
845,857,9000,0.15,0.0125,0.1,1.5
845,884,9000,0.08,0.0125,0.1,1.5
846,38,1.50E+06,0.26,0.0125,0.1,1.5
846,857,9000,0.25,0.0125,0.1,1.5
846,858,9000,0.06,0.0125,0.1,1.5
846,871,13500,0.05,0.0125,0.1,1.5
847,849,13500,0.15,0.0125,0.1,1.5
847,872,12000,0.45,0.0125,0.1,1.5
848,847,12000,0.1,0.0125,0.1,1.5
849,829,13500,0.11,0.0125,0.1,1.5
850,815,30000,0.12,0.0125,0.1,1.5
850,939,30000,0.21,0.0125,0.1,1.5
851,778,16500,0.28,0.0125,0.1,1.5
851,900,16500,0.24,0.0125,0.1,1.5
852,819,9000,0.18,0.0125,0.1,1.5
852,875,9000,0.11,0.0125,0.1,1.5
853,877,9000,0.07,0.0125,0.1,1.5
854,796,7500,0.16,0.0125,0.1,1.5
854,842,9000,0.05,0.0125,0.1,1.5
855,831,9000,0.07,0.0125,0.1,1.5
855,870,9000,0.17,0.0125,0.1,1.5
856,845,9000,0.16,0.0125,0.1,1.5
856,915,9000,0.15,0.0125,0.1,1.5
857,846,9000,0.25,0.0125,0.1,1.5
857,886,9000,0.06,0.0125,0.1,1.5
858,835,11250,0.05,0.0125,0.1,1.5
858,846,9000,0.06,0.0125,0.1,1.5
859,844,12000,0.15,0.0125,0.1,1.5
859,860,10500,0.1,0.0125,0.1,1.5
860,696,11250,0.42,0.0125,0.1,1.5
860,859,12000,0.1,0.0125,0.1,1.5
860,867,14250,0.11,0.0125,0.1,1.5
860,897,11250,0.09,0.0125,0.1,1.5
861,863,9000,0.1,0.0125,0.1,1.5
862,807,9000,0.14,0.0125,0.1,1.5
862,841,13500,0.08,0.0125,0.1,1.5
862,893,13500,0.12,0.0125,0.1,1.5
863,34,1.50E+06,0.11,0.0125,0.1,1.5
863,862,9000,0.11,0.0125,0.1,1.5
863,893,9000,0.09,0.0125,0.1,1.5
864,854,9000,0.09,0.0125,0.1,1.5
865,870,12000,0.03,0.0125,0.1,1.5
866,843,13500,0.05,0.0125,0.1,1.5
866,865,12000,0.04,0.0125,0.1,1.5
867,860,10500,0.11,0.0125,0.1,1.5
867,869,14250,0.05,0.0125,0.1,1.5
868,837,9000,0.08,0.0125,0.1,1.5
868,873,9000,0.05,0.0125,0.1,1.5
869,36,1.50E+06,0.8,0.0125,0.1,1.5
