NODEID,LONG,LAT
2069,-118.121887,34.062386
2070,-118.121915,34.068937
2071,-118.122002,34.071503
2072,-118.125117,34.071502
2073,-118.122009,34.078442
2074,-118.121976,34.07386
2075,-118.107224,34.062439
2076,-118.118855,34.071539
2077,-118.110182,34.071747
2078,-118.107227,34.069299
2079,-118.107224,34.071739
2080,-118.10729,34.073979
2081,-118.104403,34.07178
2082,-118.107338,34.07925
2083,-118.092383,34.071942
2084,-118.088232,33.831341
2085,-118.081403,33.826875
2086,-118.083168,33.831364
2087,-118.080887,33.83139
2088,-118.091583,33.846001
2089,-118.093172,33.849667
2090,-118.0893,33.841995
2091,-118.087463,33.846009
2092,-118.085727,33.835791
2093,-118.081085,33.845959
2094,-118.071037,33.831413
2095,-118.06646,33.817543
2096,-118.062248,33.831528
2097,-118.053879,33.846165
2098,-118.081223,33.858452
2099,-118.081425,33.876648
2100,-118.081558,33.887554
2101,-118.046173,33.858712
2102,-118.046388,33.864379
2103,-118.045637,33.831541
2104,-118.046012,33.846198
2105,-118.027481,33.831661
2106,-118.027695,33.846321
2107,-118.0411,33.861961
2108,-118.034619,33.858623
2109,-118.027824,33.856564
2110,-118.027824,33.858624
2111,-118.046495,33.887847
2112,-118.081673,33.902122
2113,-118.081551,33.902241
2114,-118.07489,33.909317
2115,-118.089096,33.916897
2116,-118.066524,33.902172
2117,-118.076613,33.914238
2118,-118.076147,33.913795
2119,-118.074307,33.909987
2120,-118.067774,33.9055
2121,-118.072693,33.91209
2122,-118.0722,33.914506
2123,-118.062035,33.902195
2124,-118.066148,33.906809
2125,-118.060371,33.902126
2126,-118.069355,33.909829
2127,-118.082571,33.916932
2128,-118.079041,33.916851
2129,-118.081406,33.920172
2130,-118.089754,33.932122
2131,-118.092056,33.935215
2132,-118.08818,33.935109
2133,-118.093513,33.945737
2134,-118.09259,33.947114
2135,-118.071922,33.935158
2136,-118.071846,33.941708
2137,-118.088452,33.948449
2138,-118.076023,33.916855
2139,-118.0722,33.91687
2140,-118.056538,33.899317
2141,-118.0486,33.895007
2142,-118.046442,33.893804
2143,-118.056662,33.902237
2144,-118.046335,33.902325
2145,-118.038321,33.887802
2146,-118.042585,33.891782
2147,-118.046603,33.895945
2148,-118.03832,33.88948
2149,-118.035133,33.88792
2150,-118.028008,33.883953
2151,-118.028084,33.887897
2152,-118.032036,33.902283
2153,-118.04639,33.916826
2154,-118.046175,33.936145
2155,-118.046228,33.940383
2156,-118.028435,33.916851
2157,-118.040512,33.93671
2158,-118.042216,33.953352
2159,-118.028046,33.927937
2160,-118.026749,33.942596
2161,-118.010048,33.831791
2162,-118.010262,33.846455
2163,-117.992836,33.832066
2164,-117.997238,33.846657
2165,-118.010368,33.855873
2166,-118.010414,33.858845
2167,-118.027847,33.873306
2168,-118.027993,33.881019
2169,-118.012889,33.873377
2170,-118.024583,33.882166
2171,-118.012778,33.875777
2172,-118.010485,33.870712
2173,-117.997177,33.856159
2174,-117.99733,33.859116
2175,-118.010475,33.873371
2176,-118.009262,33.873337
2177,-118.010498,33.87434
2178,-118.003836,33.869977
2179,-118.000794,33.868406
2180,-117.997437,33.866379
2181,-117.975266,33.832256
2182,-117.97541,33.846825
2183,-117.958191,33.817783
2184,-117.958221,33.832512
2185,-117.975548,33.851771
2186,-117.964438,33.846944
2187,-117.987354,33.855962
2188,-117.99736,33.863673
2189,-117.987484,33.85913
2190,-117.988025,33.861064
2191,-117.979271,33.856785
2192,-117.987427,33.860773
2193,-117.984695,33.859165
2194,-117.997469,33.868939
2195,-117.994736,33.884632
2196,-117.975563,33.855003
2197,-117.975555,33.856949
2198,-117.971991,33.852614
2199,-117.970595,33.855786
2200,-117.975555,33.859241
2201,-117.975599,33.861769
2202,-117.971966,33.859264
2203,-117.964054,33.848273
2204,-117.97567,33.870052
2205,-117.966553,33.877911
2206,-117.967514,33.870201
2207,-118.028098,33.889512
2208,-118.028275,33.902306
2209,-118.010033,33.898289
2210,-117.998543,33.88818
2211,-117.98642,33.896481
2212,-118.01104,33.917004
2213,-118.028267,33.922806
2214,-118.024895,33.923534
2215,-118.023621,33.924797
2216,-118.012581,33.916935
2217,-118.015732,33.935173
2218,-118.019295,33.945984
2219,-118.010719,33.941811
2220,-118.010948,33.93494
2221,-118,33.917274
2222,-118.01149,33.940441
2223,-118.005661,33.948635
2224,-117.987083,33.895515
2225,-117.984451,33.895836
2226,-117.984512,33.899273
2227,-117.982178,33.902676
2228,-117.975739,33.909855
2229,-117.967201,33.917377
2230,-117.975754,33.917377
2231,-117.975777,33.924683
2232,-117.975807,33.939938
2233,-117.967094,33.92466
2234,-117.967201,33.939827
2235,-117.963936,33.939667
2236,-118.091187,33.949654
2237,-118.089483,33.952603
2238,-118.083664,33.964639
2239,-118.084677,33.966957
2240,-118.08208,33.975427
2241,-118.082596,33.967064
2242,-118.079498,33.966422
2243,-118.081205,33.969635
2244,-118.080714,33.970631
2245,-118.079346,33.973927
2246,-118.069893,33.964661
2247,-118.07325,33.972469
2248,-118.076492,33.973139
2249,-118.077541,33.977934
2250,-118.082848,34.00124
2251,-118.084969,34.012009
2252,-118.08004,34.010452
2253,-118.069271,33.99021
2254,-118.063354,33.989765
2255,-118.068665,33.993477
2256,-118.066293,33.991819
2257,-118.070738,33.994996
2258,-118.06781,33.996837
2259,-118.064728,34.005733
2260,-118.064838,34.002474
2261,-118.062744,34.004292
2262,-118.041336,33.968208
2263,-118.032365,33.963009
2264,-118.049637,33.980442
2265,-118.032558,33.988012
2266,-118.054855,33.99847
2267,-118.049606,33.988113
2268,-118.060504,34.002704
2269,-118.059536,34.007201
2270,-118.085289,34.029118
2271,-118.089577,34.044441
2272,-118.079765,34.039486
2273,-118.066986,34.028568
2274,-118.073189,34.032181
2275,-118.06324,34.041214
2276,-118.089638,34.069597
2277,-118.089699,34.072018
2278,-118.086835,34.072029
2279,-118.089749,34.074427
2280,-118.089836,34.080128
2281,-118.075164,34.072179
2282,-118.071637,34.070057
2283,-118.072052,34.072159
2284,-118.072108,34.074563
2285,-118.072296,34.080772
2286,-118.069107,34.072151
2287,-118.041179,34.024551
2288,-118.037323,34.037334
2289,-118.036674,34.027065
2290,-118.036302,34.030974
2291,-118.032191,34.029769
2292,-118.029937,34.031163
2293,-118.030451,34.035814
2294,-118.044958,34.069617
2295,-118.039986,34.076508
2296,-118.029105,34.066305
2297,-118.041382,34.068665
2298,-118.041168,34.070936
2299,-118.037648,34.068282
2300,-118.032887,34.067808
2301,-118.027901,34.06794
2302,-118.031807,34.072361
2303,-118.009621,33.950401
2304,-117.987572,34.019482
2305,-117.972282,33.981262
2306,-117.961334,33.968803
2307,-117.963715,34.006775
2308,-118.026268,34.033993
2309,-118.022376,34.032211
2310,-118.022544,34.036725
2311,-118.005219,34.05077
2312,-118.006401,34.056276
2313,-118.023694,34.066451
2314,-118.027023,34.068855
2315,-118.02581,34.068031
2316,-118.028343,34.069898
2317,-118.026191,34.069667
2318,-118.022456,34.067929
2319,-118.021927,34.073986
2320,-118.00322,34.054268
2321,-118.000338,34.052473
2322,-118.001344,34.057743
2323,-118.000015,34.060274
2324,-118.002315,34.064549
2325,-118.000965,34.076719
2326,-117.999207,34.065178
2327,-117.999482,34.069767
2328,-117.998301,34.073921
2329,-117.997276,34.077713
2330,-117.973785,34.034634
2331,-117.957664,34.019794
2332,-117.962456,34.04538
2333,-117.995508,34.065685
2334,-117.99247,34.066215
2335,-117.989403,34.066505
2336,-117.993706,34.078538
2337,-117.987289,34.061176
2338,-117.987455,34.065171
2339,-117.986422,34.06688
2340,-118.476311,34.096729
2341,-118.475163,34.092481
2342,-118.474406,34.092582
2343,-118.477983,34.099651
2344,-118.477112,34.099596
2345,-118.479137,34.120705
2346,-118.478477,34.122952
2347,-118.477539,34.12254
2348,-118.479708,34.130096
2349,-118.474413,34.124889
2350,-118.475174,34.125391
2351,-118.474426,34.126335
2352,-118.473274,34.126495
2353,-118.474159,34.126357
2354,-118.470492,34.147294
2355,-118.469559,34.146211
2356,-118.388779,34.090473
2357,-118.469945,34.15456
2358,-118.47186,34.163145
2359,-118.474945,34.17157
2360,-118.468399,34.14856
2361,-118.467194,34.154053
2362,-118.465271,34.153843
2363,-118.468129,34.15694
2364,-118.465256,34.154716
2365,-118.464198,34.153678
2366,-118.468213,34.15732
2367,-118.468983,34.161113
2368,-118.465933,34.159896
2369,-118.465202,34.159718
2370,-118.447845,34.156921
2371,-118.468745,34.165311
2372,-118.467138,34.169393
2373,-118.465302,34.172096
2374,-118.469022,34.172138
2375,-118.466743,34.172054
2376,-118.466908,34.174567
2377,-118.44783,34.172169
2378,-118.473206,34.186386
2379,-118.472211,34.184034
2380,-118.47539,34.18654
2381,-118.473254,34.188917
2382,-118.473154,34.197629
2383,-118.476125,34.201183
2384,-118.472557,34.201187
2385,-118.465279,34.186596
2386,-118.471201,34.186558
2387,-118.447807,34.186623
2388,-118.469433,34.201181
2389,-118.465225,34.201141
2390,-118.472328,34.205056
2391,-118.450287,34.201187
2392,-118.447937,34.150917
2393,-118.4478,34.158085
2394,-118.430313,34.148006
2395,-118.430367,34.155659
2396,-118.430367,34.157627
2397,-118.430336,34.172104
2398,-118.447861,34.199379
2399,-118.447838,34.201164
2400,-118.430359,34.186691
2401,-118.43042,34.201164
2402,-118.38879,34.081341
2403,-118.406181,34.128876
2404,-118.412903,34.145096
2405,-118.388916,34.080372
2406,-118.384544,34.080692
2407,-118.384789,34.084126
2408,-118.382812,34.081217
2409,-118.383415,34.084743
2410,-118.385064,34.090546
2411,-118.375626,34.082085
2412,-118.375742,34.090008
2413,-118.375742,34.094492
2414,-118.361396,34.083715
2415,-118.361396,34.090848
2416,-118.361396,34.098026
2417,-118.364593,34.098069
2418,-118.364748,34.101402
2419,-118.361551,34.101274
2420,-118.374268,34.123512
2421,-118.394417,34.143536
2422,-118.369324,34.140388
2423,-118.369408,34.14674
2424,-118.361977,34.137699
2425,-118.412926,34.15675
2426,-118.412926,34.157581
2427,-118.412914,34.172154
2428,-118.395691,34.154438
2429,-118.395622,34.157597
2430,-118.395615,34.172165
2431,-118.395607,34.181187
2432,-118.38826,34.172207
2433,-118.412918,34.186668
2434,-118.412994,34.201233
2435,-118.40274,34.201187
2436,-118.400459,34.186569
2437,-118.395691,34.186638
2438,-118.386871,34.186657
2439,-118.395851,34.200657
2440,-118.386978,34.201248
2441,-118.380325,34.154408
2442,-118.378632,34.157597
2443,-118.37645,34.154408
2444,-118.374542,34.15374
2445,-118.375389,34.152771
2446,-118.373878,34.152908
2447,-118.378151,34.172089
2448,-118.369415,34.152138
2449,-118.366028,34.152115
2450,-118.372108,34.152771
2451,-118.369362,34.152966
2452,-118.369415,34.157658
2453,-118.366516,34.153057
2454,-118.369484,34.17218
2455,-118.348373,34.174911
2456,-118.369492,34.186657
2457,-118.369446,34.201199
2458,-118.348244,34.184647
2459,-118.369461,34.21769
2460,-118.475601,34.221291
2461,-118.472252,34.221294
2462,-118.475418,34.235516
2463,-118.472176,34.235489
2464,-118.472226,34.217177
2465,-118.466782,34.221386
2466,-118.4692,34.221334
2467,-118.472201,34.225241
2468,-118.466675,34.22821
2469,-118.447838,34.221458
2470,-118.472169,34.231874
2471,-118.466537,34.230595
2472,-118.462456,34.228188
2473,-118.466705,34.23547
2474,-118.472118,34.239159
2475,-118.468857,34.235493
2476,-118.449387,34.235382
2477,-118.474237,34.257268
2478,-118.471397,34.257317
2479,-118.475422,34.265864
2480,-118.471291,34.265766
2481,-118.47136,34.254418
2482,-118.466568,34.257317
2483,-118.471365,34.260078
2484,-118.468865,34.257342
2485,-118.453415,34.257298
2486,-118.471336,34.262051
2487,-118.471319,34.267846
2488,-118.467678,34.265804
2489,-118.466461,34.265839
2490,-118.469772,34.276211
2491,-118.469109,34.271797
2492,-118.46627,34.269291
2493,-118.466133,34.2687
2494,-118.467501,34.276697
2495,-118.446184,34.266125
2496,-118.450673,34.273252
2497,-118.449387,34.227253
2498,-118.44735,34.247108
2499,-118.439598,34.235336
2500,-118.431984,34.221619
2501,-118.437874,34.233006
2502,-118.434853,34.235268
2503,-118.42399,34.243093
2504,-118.437805,34.253975
2505,-118.449333,34.274063
2506,-118.450926,34.275725
2507,-118.448341,34.274864
2508,-118.442741,34.266617
2509,-118.439331,34.262016
2510,-118.440079,34.267101
2511,-118.446625,34.270676
2512,-118.445023,34.26918
2513,-118.441742,34.268646
2514,-118.436174,34.255192
2515,-118.43428,34.256672
2516,-118.436433,34.258885
2517,-118.431854,34.25448
2518,-118.432176,34.258166
2519,-118.424298,34.247242
2520,-118.431267,34.258854
2521,-118.418777,34.246994
2522,-118.438022,34.265176
2523,-118.435334,34.268223
2524,-118.4282,34.272411
2525,-118.421387,34.266045
2526,-118.471532,34.278981
2527,-118.481433,34.30478
2528,-118.483329,34.307028
2529,-118.482531,34.307437
2530,-118.480581,34.305273
2531,-118.476332,34.300823
2532,-118.471001,34.295537
2533,-118.478043,34.303875
2534,-118.47876,34.303326
2535,-118.476268,34.30259
2536,-118.476994,34.30481
2537,-118.472412,34.309944
2538,-118.46888,34.278984
2539,-118.467903,34.278984
2540,-118.466086,34.279001
2541,-118.468101,34.281634
2542,-118.466941,34.287071
2543,-118.466797,34.29126
2544,-118.463866,34.288394
2545,-118.453583,34.279972
2546,-118.454871,34.279215
2547,-118.454529,34.279438
2548,-118.458542,34.299046
2549,-118.48042,34.313443
2550,-118.479665,34.321372
2551,-118.48078,34.322153
2552,-118.459305,34.322319
2553,-118.461429,34.323826
2554,-118.459396,34.323597
2555,-118.45934,34.32256
2556,-118.459389,34.324566
2557,-118.457314,34.323456
2558,-118.439346,34.281414
2559,-118.440989,34.283029
2560,-118.440231,34.283566
2561,-118.450081,34.292568
2562,-118.439842,34.315586
2563,-118.438629,34.28194
2564,-118.434875,34.278667
2565,-118.419647,34.298615
2566,-118.437162,34.31502
2567,-118.420177,34.30083
2568,-118.440885,34.317949
2569,-118.43885,34.31641
2570,-118.437864,34.317322
2571,-118.436951,34.31815
2572,-118.413544,34.22171
2573,-118.40947,34.221729
2574,-118.409813,34.227757
2575,-118.408697,34.231066
2576,-118.405137,34.230277
2577,-118.410595,34.234472
2578,-118.408997,34.232887
2579,-118.40704,34.232123
2580,-118.418787,34.242137
2581,-118.404985,34.233973
2582,-118.395622,34.22168
2583,-118.399796,34.229047
2584,-118.386993,34.22271
2585,-118.405736,34.232087
2586,-118.403297,34.231831
2587,-118.402954,34.232082
2588,-118.402534,34.231689
2589,-118.400828,34.233606
2590,-118.396546,34.230517
2591,-118.39048,34.228223
2592,-118.392998,34.239273
2593,-118.421661,34.244812
2594,-118.419523,34.246413
2595,-118.40873,34.254135
2596,-118.40097,34.28093
2597,-118.392891,34.273552
2598,-118.386958,34.224559
2599,-118.38694,34.226643
2600,-118.383885,34.224922
2601,-118.381203,34.226692
2602,-118.377541,34.225327
2603,-118.379288,34.226692
2604,-118.386916,34.2289
2605,-118.386742,34.233292
2606,-118.381723,34.228755
2607,-118.380264,34.227448
2608,-118.378291,34.228813
2609,-118.376814,34.226733
2610,-118.369431,34.219612
2611,-118.369117,34.222634
2612,-118.368271,34.218925
2613,-118.367198,34.220273
2614,-118.365738,34.222065
2615,-118.347786,34.204941
2616,-118.361768,34.221819
2617,-118.364825,34.223983
2618,-118.366325,34.234295
2619,-118.381151,34.274027
2620,-118.379951,34.275185
2621,-118.375971,34.274654
2622,-118.332986,34.264265
2623,-118.409692,34.28627
2624,-118.40791,34.287537
2625,-118.406484,34.28853
2626,-118.409378,34.291071
2627,-118.418663,34.299423
2628,-118.416867,34.29784
2629,-118.403536,34.285714
2630,-118.383269,34.276201
2631,-118.377697,34.276258
2632,-118.344008,34.083432
2633,-118.344057,34.090677
2634,-118.344109,34.097984
2635,-118.345193,34.101573
2636,-118.338742,34.101573
2637,-118.326455,34.083518
2638,-118.338536,34.090762
2639,-118.338593,34.098005
2640,-118.327942,34.090755
2641,-118.326564,34.090762
2642,-118.326564,34.097984
2643,-118.32935,34.101573
2644,-118.335297,34.111214
2645,-118.333923,34.110783
2646,-118.333374,34.111298
2647,-118.326615,34.101658
2648,-118.330595,34.107768
2649,-118.325734,34.105288
2650,-118.346542,34.128418
2651,-118.346176,34.128799
2652,-118.345795,34.129196
2653,-118.334961,34.112629
2654,-118.309227,34.155125
2655,-118.308258,34.083542
2656,-118.308235,34.090782
2657,-118.316787,34.101671
2658,-118.314714,34.09802
2659,-118.308269,34.092402
2660,-118.308235,34.09811
2661,-118.308258,34.101749
2662,-118.306573,34.090857
2663,-118.291599,34.083642
2664,-118.291599,34.090832
2665,-118.291721,34.09819
2666,-118.291802,34.101228
2667,-118.291762,34.110932
2668,-118.340439,34.153809
2669,-118.339554,34.154121
2670,-118.348083,34.195515
2671,-118.337166,34.195377
2672,-118.347646,34.209845
2673,-118.340976,34.200286
2674,-118.345203,34.210132
2675,-118.339139,34.201928
2676,-118.321564,34.184193
2677,-118.320793,34.184261
2678,-118.335859,34.196823
2679,-118.329773,34.194485
2680,-118.323978,34.189889
2681,-118.322961,34.191581
2682,-118.337112,34.197678
2683,-118.337044,34.199112
2684,-118.335613,34.197736
2685,-118.333956,34.196628
2686,-118.307579,34.167126
2687,-118.292915,34.155312
2688,-118.299355,34.161129
2689,-118.305086,34.168886
2690,-118.303352,34.170109
2691,-118.304963,34.172018
2692,-118.301379,34.168671
2693,-118.297426,34.162945
2694,-118.297881,34.166347
2695,-118.295631,34.164608
2696,-118.293538,34.162969
2697,-118.29403,34.16612
2698,-118.291115,34.168961
2699,-118.319767,34.184623
2700,-118.316872,34.185589
2701,-118.320804,34.187643
2702,-118.315147,34.186211
2703,-118.314298,34.183036
2704,-118.315785,34.185955
2705,-118.279602,34.092674
2706,-118.283487,34.095894
2707,-118.286869,34.098257
2708,-118.275581,34.095928
2709,-118.260067,34.083297
2710,-118.267926,34.111672
2711,-118.257629,34.09148
2712,-118.263028,34.109294
2713,-118.26371,34.11079
2714,-118.264262,34.111667
2715,-118.262074,34.109911
2716,-118.261842,34.110434
2717,-118.270699,34.116909
2718,-118.276634,34.140877
2719,-118.275791,34.137843
2720,-118.277466,34.144182
2721,-118.270672,34.11728
2722,-118.270111,34.120773
2723,-118.268875,34.11471
2724,-118.267919,34.116762
2725,-118.272379,34.126226
2726,-118.268523,34.122822
2727,-118.266327,34.11235
2728,-118.265557,34.112691
2729,-118.267272,34.115577
2730,-118.263512,34.114685
2731,-118.258461,34.128296
2732,-118.272891,34.141533
2733,-118.268127,34.141861
2734,-118.250447,34.099183
2735,-118.249725,34.100315
2736,-118.252442,34.105247
2737,-118.248871,34.102306
2738,-118.246142,34.098997
2739,-118.244982,34.096909
2740,-118.242462,34.095242
2741,-118.244437,34.097235
2742,-118.248536,34.105796
2743,-118.243088,34.11311
2744,-118.23817,34.090714
2745,-118.237795,34.09118
2746,-118.233374,34.086995
2747,-118.232958,34.087574
2748,-118.227165,34.08326
2749,-118.224531,34.085299
2750,-118.253952,34.123913
2751,-118.252991,34.123016
2752,-118.25177,34.128662
2753,-118.248375,34.142586
2754,-118.233727,34.117901
2755,-118.233185,34.11718
2756,-118.226585,34.142689
2757,-118.29166,34.155261
2758,-118.288307,34.155357
2759,-118.289993,34.157464
2760,-118.282028,34.152218
2761,-118.278564,34.148149
2762,-118.276615,34.153283
2763,-118.27433,34.153751
2764,-118.263756,34.156071
2765,-118.257103,34.156284
2766,-118.254288,34.156281
2767,-118.241142,34.155758
2768,-118.231285,34.165039
2769,-118.227707,34.147179
2770,-118.228416,34.168041
2771,-118.224174,34.16481
2772,-118.227051,34.192112
2773,-118.228653,34.196922
2774,-118.239166,34.211487
2775,-118.349852,34.213968
2776,-118.347542,34.212109
2777,-118.289652,34.233886
2778,-118.332064,34.259457
2779,-118.332817,34.264374
2780,-118.331947,34.264992
2781,-118.328697,34.259724
2782,-118.325917,34.256843
2783,-118.330865,34.262236
2784,-118.325492,34.259742
2785,-118.322014,34.259769
2786,-118.289508,34.234734
2787,-118.275215,34.246258
2788,-118.2845,34.23415
2789,-118.276709,34.2334
2790,-118.276552,34.233886
2791,-118.270599,34.232243
2792,-118.269402,34.233868
2793,-118.265427,34.231236
2794,-118.268523,34.233302
2795,-118.265411,34.231857
2796,-118.265361,34.233559
2797,-118.259631,34.229848
2798,-118.265236,34.240414
2799,-118.247804,34.220484
2800,-118.247757,34.223259
2801,-118.250687,34.225093
2802,-118.247625,34.225845
2803,-118.244006,34.22129
2804,-118.247696,34.229477
2805,-118.239091,34.215812
2806,-118.239029,34.218678
2807,-118.235141,34.216447
2808,-118.241903,34.220239
2809,-118.223779,34.210394
2810,-118.454994,34.416538
2811,-118.422813,34.425243
2812,-118.476311,34.438171
2813,-118.472794,34.466831
2814,-118.43087,34.438328
2815,-118.422768,34.427094
2816,-118.417755,34.456558
2817,-118.427124,34.444584
2818,-118.422684,34.449814
2819,-118.390251,34.433891
2820,-118.387199,34.481937
2821,-118.228371,34.500957
2822,-118.225737,34.08119
2823,-118.225068,34.08266
2824,-118.223701,34.082016
2825,-118.225128,34.082508
2826,-118.219351,34.085352
2827,-118.215422,34.085697
2828,-118.217972,34.086285
2829,-118.183289,34.115471
2830,-118.179543,34.111328
2831,-118.219803,34.124058
2832,-118.225937,34.144524
2833,-118.223427,34.142673
2834,-118.213173,34.13921
2835,-118.160194,34.092926
2836,-118.18045,34.114349
2837,-118.176163,34.11277
2838,-118.154493,34.145717
2839,-118.174561,34.112083
2840,-118.168747,34.111622
2841,-118.156151,34.111877
2842,-118.154167,34.11919
2843,-118.225471,34.146255
2844,-118.224518,34.149986
2845,-118.21843,34.200272
2846,-118.223114,34.204941
2847,-118.217438,34.205353
2848,-118.216583,34.207615
2849,-118.212532,34.205677
2850,-118.209324,34.206966
2851,-118.203514,34.20649
2852,-118.204518,34.207013
2853,-118.204301,34.206902
2854,-118.199133,34.204112
2855,-118.199257,34.206612
2856,-118.199156,34.208577
2857,-118.194809,34.204899
2858,-118.159036,34.147903
2859,-118.179947,34.190037
2860,-118.178766,34.187576
2861,-118.180817,34.192507
2862,-118.178081,34.189397
2863,-118.17144,34.182771
2864,-118.168236,34.181324
2865,-118.167717,34.183632
2866,-118.16568,34.179461
2867,-118.167793,34.182768
2868,-118.157188,34.094879
2869,-118.151131,34.095058
2870,-118.151489,34.103947
2871,-118.152176,34.111988
2872,-118.133652,34.091549
2873,-118.125862,34.095119
2874,-118.134247,34.106369
2875,-118.133698,34.105728
2876,-118.133698,34.106926
2877,-118.138723,34.112586
2878,-118.135925,34.113547
2879,-118.152084,34.118595
2880,-118.152077,34.119202
2881,-118.153969,34.140785
2882,-118.154258,34.145705
2883,-118.146645,34.145699
2884,-118.14061,34.145821
2885,-118.090004,34.103333
2886,-118.105438,34.121674
2887,-118.090263,34.126835
2888,-118.100761,34.146049
2889,-118.154747,34.149742
2890,-118.156473,34.154628
2891,-118.148216,34.151782
2892,-118.146712,34.151813
2893,-118.140701,34.151936
2894,-118.140629,34.151565
2895,-118.140678,34.181278
2896,-118.130844,34.178547
2897,-118.098441,34.152759
2898,-118.105873,34.175137
2899,-118.093628,34.146099
2900,-118.096462,34.151266
2901,-118.093605,34.152832
2902,-118.185951,34.227203
2903,-118.185677,34.237545
2904,-118.194229,34.251511
2905,-118.072525,34.103584
2906,-118.07225,34.130299
2907,-118.072425,34.143623
2908,-118.029816,34.107224
2909,-118.034401,34.139893
2910,-118.064716,34.147759
2911,-118.030464,34.139984
2912,-118.030518,34.144576
2913,-118.093612,34.150643
2914,-118.088864,34.151131
2915,-118.093169,34.155409
2916,-118.077933,34.14618
2917,-118.077999,34.147816
2918,-118.080269,34.16161
2919,-118.072374,34.146176
2920,-118.072441,34.147915
2921,-118.072495,34.150105
2922,-118.072843,34.151416
2923,-118.064706,34.148528
2924,-118.064724,34.150327
2925,-118.035935,34.148647
2926,-118.030886,34.150925
2927,-118.031029,34.161867
2928,-118.030716,34.147591
2929,-118.003845,34.110855
2930,-118.021906,34.140095
2931,-118.015785,34.14016
2932,-118.020717,34.143107
2933,-117.999748,34.132023
2934,-118.011663,34.137225
2935,-118.010983,34.140228
2936,-118.005512,34.135509
2937,-117.999702,34.13541
2938,-117.999725,34.140335
2939,-117.999661,34.138763
2940,-117.996895,34.080986
2941,-117.978936,34.11171
2942,-117.982093,34.114227
2943,-117.99407,34.135414
2944,-117.985481,34.132787
2945,-117.990581,34.135417
2946,-117.985565,34.13945
2947,-117.985596,34.135437
2948,-117.980918,34.135418
2949,-117.985589,34.138499
2950,-117.977211,34.114895
2951,-117.972471,34.114445
2952,-117.973081,34.118002
2953,-117.959402,34.130719
2954,-117.961239,34.135253
2955,-117.954903,34.139641
2956,-118.026221,34.145787
2957,-117.985626,34.151451
2958,-117.910431,34.34409
2959,-118.110405,34.510647
2960,-118.182434,34.601864
2961,-118.141968,34.601833
2962,-118.120529,34.538338
2963,-118.096848,34.521915
2964,-118.133141,34.58131
2965,-118.132912,34.572567
2966,-118.120613,34.601807
2967,-118.115891,34.579453
2968,-118.084633,34.602295
2969,-118.029602,34.542801
2970,-118.046707,34.580109
2971,-118.044563,34.558071
2972,-118.044327,34.578411
2973,-118.040039,34.602047
2974,-118.044182,34.580204
2975,-118.018333,34.53463
2976,-117.927917,33.608196
2977,-117.928574,33.621208
2978,-117.889999,33.612698
2979,-117.953064,33.672234
2980,-117.953339,33.686829
2981,-117.918571,33.67329
2982,-117.918221,33.640781
2983,-117.915039,33.64399
2984,-117.918488,33.663277
2985,-117.906929,33.65258
2986,-117.918678,33.686989
2987,-117.906929,33.663849
2988,-117.896538,33.662998
2989,-117.906952,33.683655
2990,-117.878601,33.625145
2991,-117.873169,33.604034
2992,-117.865997,33.614689
2993,-117.866475,33.65017
2994,-117.887199,33.671906
2995,-117.897583,33.687374
2996,-117.894315,33.683603
2997,-117.887291,33.676052
2998,-117.884979,33.67355
2999,-117.884809,33.684205
3000,-117.875839,33.663689
3001,-117.864143,33.655624
3002,-117.876136,33.682281
3003,-117.871384,33.687248
3004,-117.861372,33.650577
3005,-117.842938,33.631312
3006,-117.82695,33.634319
3007,-117.862053,33.657516
3008,-117.859695,33.677505
3009,-117.846151,33.673431
3010,-117.862713,33.685427
3011,-117.856377,33.682735
3012,-117.853932,33.686648
3013,-117.85081,33.680164
3014,-117.827156,33.657391
3015,-117.84285,33.676674
3016,-117.849195,33.679453
3017,-117.836426,33.674323
3018,-117.83961,33.679891
3019,-117.957288,33.701718
3020,-117.953548,33.699273
3021,-117.953613,33.701672
3022,-117.948761,33.701672
3023,-117.963192,33.716017
3024,-117.956492,33.707574
3025,-117.953781,33.716217
3026,-117.953598,33.705231
3027,-117.953686,33.708372
3028,-117.945379,33.700197
3029,-117.945409,33.701711
3030,-117.942746,33.699048
3031,-117.936127,33.701786
3032,-117.936291,33.696152
3033,-117.936167,33.700388
3034,-117.930609,33.693882
3035,-117.936378,33.716309
3036,-117.953896,33.730373
3037,-117.954147,33.744946
3038,-117.936539,33.730858
3039,-117.936737,33.745014
3040,-117.922657,33.690689
3041,-117.918839,33.7019
3042,-117.918732,33.689003
3043,-117.914311,33.688078
3044,-117.918766,33.692389
3045,-117.919083,33.713837
3046,-117.913576,33.688022
3047,-117.906921,33.687668
3048,-117.906891,33.699974
3049,-117.906921,33.691625
3050,-117.906937,33.715252
3051,-117.919136,33.727375
3052,-117.919319,33.74506
3053,-117.905373,33.727325
3054,-117.904457,33.745193
3055,-117.954391,33.759575
3056,-117.954231,33.766026
3057,-117.954338,33.774029
3058,-117.936981,33.759716
3059,-117.937035,33.766037
3060,-117.937088,33.77417
3061,-117.940407,33.788738
3062,-117.940628,33.803101
3063,-117.940628,33.810632
3064,-117.940628,33.817902
3065,-117.927614,33.803225
3066,-117.927713,33.810632
3067,-117.919617,33.759781
